TransactionID,Product
31176,napkins
31177,roll products 
31178,sausage
31178,pork
31178,beef
31178,tropical fruit
31178,grapes
31178,other vegetables
31178,whole milk
31178,frozen dessert
31178,domestic eggs
31178,soda
31178,chocolate
31179,beef
31179,citrus fruit
31179,butter
31179,domestic eggs
31179,flour
31179,margarine
31179,baking powder
31179,long life bakery product
31180,tropical fruit
31180,whipped/sour cream
31180,UHT-milk
31180,salt
31180,pasta
31180,oil
31180,salty snack
31180,candy
31181,sausage
31181,butter
31181,butter milk
31181,ice cream
31181,coffee
31181,salty snack
31182,specialty chocolate
31183,bottled water
31183,soda
31183,bottled beer
31184,sausage
31184,yogurt
31184,margarine
31184,salty snack
31185,whole milk
31185,specialty chocolate
31185,light bulbs
31186,beverages
31186,specialty bar
31187,pastry
31187,waffles
31187,shopping bags
31188,grapes
31188,root vegetables
31188,onions
31188,whipped/sour cream
31188,rolls/buns
31188,mustard
31188,coffee
31188,bottled water
31188,soda
31188,fruit/vegetable juice
31188,chocolate
31188,shopping bags
31189,citrus fruit
31189,yogurt
31190,citrus fruit
31190,tropical fruit
31190,other vegetables
31190,rolls/buns
31190,shopping bags
31191,meat
31191,other vegetables
31191,yogurt
31191,ice cream
31191,fruit/vegetable juice
31191,salty snack
31191,newspapers
31192,salty snack
31192,specialty chocolate
31193,finished products
31193,beef
31193,frozen meals
31193,rolls/buns
31193,soda
31194,bottled beer
31194,liquor
31195,citrus fruit
31195,tropical fruit
31195,pastry
31195,seasonal products
31196,ice cream
31196,soda
31196,misc. beverages
31196,liquor (appetizer)
31197,tropical fruit
31197,root vegetables
31197,yogurt
31197,cream cheese 
31197,processed cheese
31197,brown bread
31197,ketchup
31197,salty snack
31197,waffles
31197,candy
31198,margarine
31199,soda
31200,sausage
31200,brown bread
31201,beverages
31202,whipped/sour cream
31203,tropical fruit
31204,herbs
31204,whipped/sour cream
31204,semi-finished bread
31204,chewing gum
31204,newspapers
31205,whole milk
31206,yogurt
31206,bottled beer
31206,white wine
31207,hamburger meat
31207,root vegetables
31207,herbs
31207,other vegetables
31207,bottled water
31207,bottled beer
31207,newspapers
31208,pip fruit
31208,rolls/buns
31209,frozen potato products
31210,whole milk
31211,whole milk
31211,brown bread
31211,fruit/vegetable juice
31212,sausage
31212,rolls/buns
31213,female sanitary products
31214,beef
31214,whole milk
31214,yogurt
31214,soft cheese
31215,sausage
31215,whole milk
31215,rolls/buns
31215,soda
31215,salty snack
31215,long life bakery product
31215,waffles
31215,chocolate marshmallow
31215,candy
31216,sausage
31216,beverages
31216,brown bread
31216,salt
31216,soda
31216,salty snack
31216,popcorn
31216,dental care
31216,make up remover
31217,tropical fruit
31217,frozen dessert
31218,frankfurter
31218,coffee
31219,beef
31219,root vegetables
31219,domestic eggs
31219,vinegar
31219,soda
31220,curd
31220,ice cream
31220,pasta
31220,cat food
31221,bottled water
31221,canned beer
31221,candy
31222,yogurt
31222,newspapers
31223,root vegetables
31223,other vegetables
31223,pickled vegetables
31223,bottled water
31223,fruit/vegetable juice
31224,sliced cheese
31224,domestic eggs
31224,coffee
31224,shopping bags
31225,pip fruit
31225,beverages
31225,frozen meals
31225,long life bakery product
31225,chocolate
31225,napkins
31226,chicken
31226,whole milk
31227,ham
31227,whole milk
31227,hard cheese
31227,cat food
31228,specialty chocolate
31229,fish
31229,whole milk
31229,white bread
31229,detergent
31230,detergent
31230,hygiene articles
31230,napkins
31231,rolls/buns
31231,margarine
31231,canned fish
31232,sausage
31232,ham
31232,yogurt
31232,sugar
31232,misc. beverages
31232,abrasive cleaner
31232,cleaner
31232,dishes
31233,coffee
31233,fruit/vegetable juice
31234,frankfurter
31234,whole milk
31235,sausage
31235,beverages
31235,brown bread
31235,pastry
31236,whole milk
31236,butter
31236,yogurt
31236,domestic eggs
31236,rolls/buns
31237,dessert
31237,beverages
31238,pip fruit
31238,other vegetables
31238,whole milk
31238,butter milk
31238,dish cleaner
31239,sausage
31239,other vegetables
31239,yogurt
31239,pickled vegetables
31239,bottled water
31239,liquor
31239,shopping bags
31240,whole milk
31240,margarine
31240,baking powder
31240,bottled water
31240,bottled beer
31240,waffles
31240,napkins
31241,salty snack
31241,specialty chocolate
31242,sausage
31242,rolls/buns
31242,bottled beer
31243,bottled beer
31244,sweet spreads
31245,pip fruit
31246,pork
31246,bottled water
31246,white wine
31246,shopping bags
31247,beverages
31247,pastry
31247,bottled water
31247,fruit/vegetable juice
31247,bottled beer
31248,whole milk
31249,tropical fruit
31249,pip fruit
31249,root vegetables
31249,butter
31249,curd
31249,chewing gum
31249,chocolate
31250,frankfurter
31250,cream cheese 
31250,white bread
31251,sweet spreads
31252,soups
31252,male cosmetics
31253,soda
31253,syrup
31254,root vegetables
31254,yogurt
31254,beverages
31255,whole milk
31256,citrus fruit
31256,cat food
31256,coffee
31256,salty snack
31256,napkins
31257,whole milk
31257,curd
31257,cream cheese 
31257,shopping bags
31258,soda
31258,specialty bar
31259,sausage
31259,yogurt
31259,fruit/vegetable juice
31259,shopping bags
31260,whipped/sour cream
31261,frankfurter
31261,pork
31261,tropical fruit
31261,dessert
31261,pickled vegetables
31261,salty snack
31261,shopping bags
31262,other vegetables
31262,brown bread
31262,spices
31262,white wine
31263,bottled beer
31264,pip fruit
31264,root vegetables
31264,curd
31264,hard cheese
31264,specialty cheese
31265,citrus fruit
31265,whole milk
31265,domestic eggs
31265,specialty chocolate
31265,shopping bags
31266,whipped/sour cream
31267,whipped/sour cream
31267,newspapers
31268,other vegetables
31268,butter milk
31268,UHT-milk
31268,sliced cheese
31268,cream cheese 
31268,processed cheese
31268,specialty cheese
31268,canned vegetables
31269,tropical fruit
31269,whole milk
31269,cream cheese 
31269,brown bread
31270,tropical fruit
31270,rolls/buns
31270,white bread
31270,salty snack
31270,candy
31271,specialty bar
31272,meat
31272,brown bread
31272,seasonal products
31272,shopping bags
31273,soda
31273,canned beer
31273,liquor (appetizer)
31273,salty snack
31273,shopping bags
31274,yogurt
31274,specialty bar
31275,frankfurter
31275,onions
31275,packaged fruit/vegetables
31275,cream cheese 
31275,brown bread
31275,canned fish
31275,shopping bags
31276,ham
31276,pip fruit
31276,domestic eggs
31276,pastry
31276,semi-finished bread
31276,cat food
31276,newspapers
31277,organic products
31277,softener
31277,hygiene articles
31278,canned beer
31279,frozen meals
31279,frozen potato products
31279,coffee
31280,other vegetables
31280,whole milk
31280,coffee
31280,soda
31280,canned beer
31281,sausage
31281,coffee
31281,long life bakery product
31281,shopping bags
31282,sausage
31282,UHT-milk
31282,pickled vegetables
31282,bottled water
31282,canned beer
31283,frankfurter
31283,pork
31283,curd
31283,shopping bags
31284,male cosmetics
31285,frozen meals
31286,whole milk
31286,pastry
31286,semi-finished bread
31286,sugar
31286,soda
31286,salty snack
31286,specialty bar
31287,UHT-milk
31288,misc. beverages
31289,fruit/vegetable juice
31290,root vegetables
31290,other vegetables
31290,whole milk
31290,yogurt
31290,long life bakery product
31290,newspapers
31291,frankfurter
31291,whole milk
31291,frozen vegetables
31292,grapes
31292,brown bread
31293,grapes
31293,sugar
31293,cling film/bags
31294,bottled beer
31295,rolls/buns
31295,napkins
31295,shopping bags
31296,rolls/buns
31296,bottled water
31297,curd
31297,yogurt
31297,newspapers
31298,sausage
31298,citrus fruit
31298,butter
31298,yogurt
31298,brown bread
31298,margarine
31298,fruit/vegetable juice
31298,hygiene articles
31298,newspapers
31299,frankfurter
31299,sausage
31299,citrus fruit
31299,frozen vegetables
31299,frozen meals
31299,vinegar
31299,oil
31299,coffee
31299,waffles
31299,cooking chocolate
31299,hygiene articles
31300,liver loaf
31300,whole milk
31300,rolls/buns
31300,misc. beverages
31300,chocolate
31301,canned beer
31302,soft cheese
31302,coffee
31302,candy
31303,pork
31303,beef
31303,berries
31303,domestic eggs
31303,oil
31304,tropical fruit
31305,pip fruit
31305,grapes
31305,frozen meals
31305,rolls/buns
31305,mustard
31305,canned beer
31305,liqueur
31306,citrus fruit
31306,tropical fruit
31306,rolls/buns
31306,soda
31306,specialty bar
31307,meat
31307,hamburger meat
31307,other vegetables
31307,whole milk
31307,rolls/buns
31307,candy
31308,shopping bags
31309,hamburger meat
31309,whole milk
31309,sliced cheese
31309,pasta
31309,shopping bags
31310,root vegetables
31310,margarine
31310,candles
31311,beef
31311,root vegetables
31311,whole milk
31311,condensed milk
31312,canned beer
31312,salty snack
31313,whipped/sour cream
31313,UHT-milk
31313,pastry
31313,margarine
31313,cat food
31313,chocolate
31313,dishes
31313,newspapers
31314,tropical fruit
31314,yogurt
31314,rolls/buns
31314,skin care
31314,shopping bags
31315,tropical fruit
31315,whole milk
31315,rolls/buns
31316,pastry
31317,turkey
31317,pip fruit
31317,root vegetables
31317,yogurt
31317,cream cheese 
31317,flour
31317,sugar
31317,napkins
31317,newspapers
31318,tropical fruit
31318,butter milk
31318,brown bread
31318,flour
31319,sugar
31319,specialty bar
31320,finished products
31320,whole milk
31320,softener
31321,meat
31321,pip fruit
31321,whole milk
31321,soda
31321,newspapers
31322,hamburger meat
31322,pip fruit
31322,curd
31322,dessert
31322,cream cheese 
31322,rolls/buns
31322,brown bread
31323,pork
31324,whole milk
31324,white bread
31324,mustard
31324,bottled water
31324,soda
31324,newspapers
31325,pork
31325,herbs
31325,other vegetables
31325,whole milk
31325,curd cheese
31325,fruit/vegetable juice
31326,UHT-milk
31326,soda
31327,other vegetables
31327,whole milk
31327,domestic eggs
31327,dishes
31328,whole milk
31328,butter
31328,fruit/vegetable juice
31328,candy
31329,chicken
31329,whole milk
31329,rolls/buns
31330,whole milk
31330,rolls/buns
31330,brown bread
31330,oil
31330,sauces
31331,pip fruit
31331,pastry
31332,rolls/buns
31332,newspapers
31333,root vegetables
31333,frozen vegetables
31333,rolls/buns
31333,fruit/vegetable juice
31333,canned beer
31334,frankfurter
31334,tropical fruit
31334,pip fruit
31334,other vegetables
31334,frozen vegetables
31334,frozen fish
31334,zwieback
31334,margarine
31335,whole milk
31335,whipped/sour cream
31336,frankfurter
31336,tropical fruit
31336,pip fruit
31336,whole milk
31336,curd
31336,pastry
31336,flour
31336,margarine
31336,sugar
31336,organic products
31337,root vegetables
31337,whole milk
31337,whipped/sour cream
31337,soda
31338,pip fruit
31339,sausage
31339,rolls/buns
31339,bottled beer
31340,UHT-milk
31340,domestic eggs
31340,oil
31340,margarine
31341,pork
31341,other vegetables
31341,Instant food products
31341,detergent
31342,citrus fruit
31342,other vegetables
31342,UHT-milk
31342,rolls/buns
31343,beef
31343,hamburger meat
31343,whole milk
31343,soft cheese
31343,frozen chicken
31343,rolls/buns
31343,margarine
31343,seasonal products
31344,whole milk
31344,hard cheese
31344,brown bread
31344,coffee
31344,soda
31345,beef
31345,grapes
31345,other vegetables
31345,whole milk
31345,dessert
31345,yogurt
31345,frozen vegetables
31345,cake bar
31345,dishes
31345,newspapers
31346,sausage
31346,ham
31346,root vegetables
31346,other vegetables
31346,whole milk
31346,yogurt
31346,rolls/buns
31346,pastry
31346,margarine
31346,bottled water
31346,shopping bags
31347,bottled beer
31348,rolls/buns
31349,root vegetables
31349,margarine
31349,pet care
31350,citrus fruit
31350,butter
31350,yogurt
31350,cream cheese 
31350,rolls/buns
31350,bottled water
31350,soda
31350,newspapers
31351,tropical fruit
31351,rolls/buns
31351,newspapers
31352,frankfurter
31352,sausage
31352,rolls/buns
31352,soda
31352,liquor (appetizer)
31352,specialty bar
31352,shopping bags
31353,sausage
31353,soda
31354,tropical fruit
31354,onions
31354,whole milk
31354,cream cheese 
31354,specialty cheese
31354,bottled water
31354,soda
31355,frankfurter
31355,berries
31355,whole milk
31355,rice
31355,coffee
31355,cling film/bags
31356,sausage
31356,citrus fruit
31356,berries
31356,other vegetables
31356,whole milk
31356,butter
31356,whipped/sour cream
31356,brown bread
31356,soups
31356,coffee
31356,bottled water
31356,bottled beer
31356,waffles
31357,tropical fruit
31357,hard cheese
31357,frozen vegetables
31357,domestic eggs
31357,semi-finished bread
31358,whipped/sour cream
31359,beef
31359,whole milk
31359,rolls/buns
31359,coffee
31360,ham
31360,beef
31360,citrus fruit
31360,newspapers
31361,tropical fruit
31361,frozen dessert
31361,rolls/buns
31361,bottled water
31361,flower (seeds)
31362,sausage
31362,cream cheese 
31362,domestic eggs
31362,rolls/buns
31362,cereals
31362,canned vegetables
31362,cat food
31362,soda
31362,misc. beverages
31363,frankfurter
31363,domestic eggs
31363,mustard
31363,seasonal products
31364,sausage
31364,pip fruit
31364,root vegetables
31364,other vegetables
31364,whole milk
31364,yogurt
31364,pastry
31364,soda
31364,napkins
31364,shopping bags
31365,frankfurter
31365,sausage
31365,pork
31365,beef
31365,hamburger meat
31365,tropical fruit
31365,root vegetables
31365,whole milk
31365,yogurt
31365,spread cheese
31365,rolls/buns
31365,pastry
31365,bottled beer
31365,canned beer
31365,newspapers
31366,beef
31366,tropical fruit
31366,margarine
31366,bottled water
31367,frankfurter
31367,sausage
31367,ham
31367,grapes
31367,other vegetables
31367,dessert
31367,whipped/sour cream
31367,bottled water
31367,soda
31368,bottled water
31368,red/blush wine
31369,beverages
31370,canned beer
31371,pastry
31371,soda
31372,frankfurter
31372,tropical fruit
31372,other vegetables
31372,spices
31372,flower (seeds)
31373,other vegetables
31373,soda
31373,shopping bags
31374,frankfurter
31374,rolls/buns
31374,pastry
31375,pork
31375,whipped/sour cream
31375,rolls/buns
31375,oil
31375,soda
31375,long life bakery product
31375,chocolate
31375,candy
31376,canned beer
31377,grapes
31377,pasta
31377,dishes
31378,bottled water
31378,misc. beverages
31378,fruit/vegetable juice
31378,bottled beer
31379,beef
31379,citrus fruit
31379,domestic eggs
31379,salty snack
31379,long life bakery product
31379,napkins
31380,herbs
31380,whole milk
31380,butter
31380,soups
31380,bottled water
31380,bottled beer
31381,frankfurter
31381,meat
31381,whole milk
31381,butter
31381,yogurt
31381,cream cheese 
31381,rolls/buns
31381,pastry
31382,sausage
31382,finished products
31382,pork
31382,berries
31382,root vegetables
31382,packaged fruit/vegetables
31382,whole milk
31382,curd
31382,frozen vegetables
31382,brown bread
31382,sugar
31382,soda
31382,fruit/vegetable juice
31382,chocolate
31382,specialty chocolate
31382,specialty bar
31382,hygiene articles
31382,napkins
31383,sausage
31383,rolls/buns
31384,newspapers
31385,ham
31385,hard cheese
31385,pastry
31385,fruit/vegetable juice
31386,finished products
31386,other vegetables
31386,long life bakery product
31387,citrus fruit
31387,berries
31387,pastry
31387,male cosmetics
31387,hygiene articles
31388,berries
31388,other vegetables
31388,yogurt
31388,frozen fish
31388,oil
31388,margarine
31388,salty snack
31389,other vegetables
31390,soda
31391,sausage
31391,whole milk
31391,yogurt
31391,UHT-milk
31391,rolls/buns
31392,liver loaf
31392,beef
31392,whole milk
31392,yogurt
31392,soft cheese
31392,frozen vegetables
31392,white bread
31392,roll products 
31392,vinegar
31392,baking powder
31392,fruit/vegetable juice
31393,soda
31394,beverages
31395,hamburger meat
31395,cream cheese 
31395,sweet spreads
31395,coffee
31395,canned beer
31395,cling film/bags
31395,shopping bags
31396,chicken
31396,tropical fruit
31396,root vegetables
31396,other vegetables
31396,beverages
31396,coffee
31396,bottled beer
31396,liquor
31397,tropical fruit
31397,butter
31397,bottled water
31397,male cosmetics
31397,newspapers
31398,nuts/prunes
31398,root vegetables
31398,yogurt
31398,condensed milk
31398,ice cream
31398,semi-finished bread
31398,bottled beer
31398,brandy
31398,salty snack
31399,pork
31399,root vegetables
31399,whole milk
31399,sliced cheese
31399,frozen fish
31399,domestic eggs
31399,cake bar
31399,chocolate marshmallow
31399,candy
31400,grapes
31400,hard cheese
31400,margarine
31400,specialty fat
31400,newspapers
31401,sausage
31401,finished products
31401,semi-finished bread
31401,soda
31402,soda
31403,beef
31403,soda
31403,newspapers
31404,whole milk
31404,butter
31404,curd
31404,rubbing alcohol
31405,oil
31406,other vegetables
31406,whole milk
31406,beverages
31406,flour
31406,flower (seeds)
31407,pip fruit
31407,butter
31407,yogurt
31408,frankfurter
31408,beef
31408,root vegetables
31408,butter milk
31408,chocolate
31409,whole milk
31410,rolls/buns
31410,shopping bags
31411,hamburger meat
31411,root vegetables
31411,whole milk
31411,frozen vegetables
31411,rolls/buns
31411,Instant food products
31412,chicken
31412,spread cheese
31412,frozen meals
31412,domestic eggs
31413,sausage
31413,other vegetables
31413,whipped/sour cream
31413,ice cream
31413,domestic eggs
31413,rolls/buns
31413,coffee
31413,bottled water
31413,newspapers
31414,hamburger meat
31414,berries
31414,other vegetables
31414,whole milk
31414,beverages
31414,soft cheese
31414,hard cheese
31414,pastry
31414,sauces
31414,waffles
31415,sausage
31415,pork
31415,citrus fruit
31415,root vegetables
31415,other vegetables
31415,curd
31415,soft cheese
31415,hard cheese
31415,cream cheese 
31415,frozen dessert
31415,roll products 
31415,rice
31415,oil
31415,coffee
31415,fruit/vegetable juice
31415,chocolate
31415,abrasive cleaner
31416,margarine
31417,grapes
31417,other vegetables
31417,whole milk
31417,butter
31417,coffee
31417,bottled water
31418,canned beer
31419,bottled beer
31420,hamburger meat
31420,pip fruit
31420,other vegetables
31420,whole milk
31420,curd
31420,roll products 
31421,shopping bags
31422,citrus fruit
31422,tropical fruit
31422,grapes
31422,root vegetables
31422,herbs
31422,other vegetables
31422,whole milk
31422,frozen vegetables
31422,rice
31422,dog food
31422,bottled water
31422,misc. beverages
31422,fruit/vegetable juice
31422,napkins
31423,root vegetables
31423,domestic eggs
31423,white bread
31424,berries
31424,whole milk
31424,yogurt
31424,sugar
31424,cling film/bags
31424,house keeping products
31425,whole milk
31425,butter
31425,curd
31425,whipped/sour cream
31425,newspapers
31426,frankfurter
31426,pork
31426,beef
31426,tropical fruit
31426,other vegetables
31426,whole milk
31426,yogurt
31426,rolls/buns
31426,semi-finished bread
31426,pickled vegetables
31426,soda
31426,newspapers
31427,other vegetables
31427,whole milk
31427,pastry
31427,margarine
31427,bottled water
31428,cream cheese 
31428,rolls/buns
31428,brown bread
31429,citrus fruit
31429,yogurt
31429,rolls/buns
31429,pastry
31430,tropical fruit
31430,other vegetables
31430,whole milk
31430,pastry
31430,rice
31430,flower (seeds)
31431,other vegetables
31431,rolls/buns
31432,brown bread
31432,sugar
31432,canned fish
31432,coffee
31432,soda
31433,specialty bar
31434,processed cheese
31434,rolls/buns
31434,specialty chocolate
31435,chicken
31435,pork
31435,frozen vegetables
31435,margarine
31436,sausage
31436,sliced cheese
31436,rolls/buns
31436,fruit/vegetable juice
31437,sausage
31437,rolls/buns
31437,canned beer
31438,chicken
31438,other vegetables
31438,chewing gum
31438,shopping bags
31439,cream cheese 
31439,processed cheese
31439,specialty bar
31440,other vegetables
31440,whole milk
31440,chocolate
31441,pastry
31441,canned beer
31442,soda
31443,citrus fruit
31443,other vegetables
31443,whole milk
31443,soda
31444,whole milk
31444,cream cheese 
31444,chewing gum
31445,curd
31445,fruit/vegetable juice
31445,specialty chocolate
31446,other vegetables
31447,sausage
31447,chicken
31447,berries
31447,root vegetables
31447,other vegetables
31447,butter milk
31447,rolls/buns
31447,salt
31447,mustard
31447,canned fish
31447,coffee
31447,bottled water
31447,fruit/vegetable juice
31447,cling film/bags
31447,newspapers
31448,beef
31448,whole milk
31448,sliced cheese
31449,yogurt
31449,rolls/buns
31450,finished products
31450,butter
31450,curd
31450,soda
31451,grapes
31451,fruit/vegetable juice
31451,red/blush wine
31451,long life bakery product
31451,waffles
31451,specialty chocolate
31451,shopping bags
31452,frozen vegetables
31452,flour
31452,bottled beer
31452,liquor (appetizer)
31452,salty snack
31452,dishes
31453,sausage
31453,tropical fruit
31453,pip fruit
31453,spices
31453,pet care
31453,canned beer
31454,pork
31454,citrus fruit
31454,other vegetables
31454,whole milk
31454,whipped/sour cream
31454,specialty cheese
31454,domestic eggs
31454,canned vegetables
31454,fruit/vegetable juice
31454,canned beer
31454,specialty bar
31455,UHT-milk
31456,mayonnaise
31457,tropical fruit
31457,whole milk
31457,pickled vegetables
31457,soda
31458,turkey
31458,seasonal products
31459,sausage
31459,hard cheese
31459,pastry
31460,rolls/buns
31460,brown bread
31460,specialty bar
31461,soda
31461,bottled beer
31461,liquor
31461,red/blush wine
31462,roll products 
31463,soda
31464,sausage
31464,pip fruit
31464,root vegetables
31464,whole milk
31464,rolls/buns
31464,pastry
31464,coffee
31465,other vegetables
31465,whole milk
31465,brown bread
31465,margarine
31466,sausage
31466,rolls/buns
31466,red/blush wine
31466,shopping bags
31467,other vegetables
31467,whole milk
31467,curd
31467,whipped/sour cream
31467,domestic eggs
31467,brown bread
31467,flour
31467,coffee
31468,yogurt
31468,domestic eggs
31468,rolls/buns
31469,meat
31469,root vegetables
31469,whole milk
31469,curd
31469,pastry
31469,brandy
31470,frankfurter
31470,pork
31470,other vegetables
31470,brown bread
31470,pickled vegetables
31470,coffee
31470,newspapers
31471,other vegetables
31471,whole milk
31471,frozen meals
31471,pastry
31471,fruit/vegetable juice
31471,long life bakery product
31471,shopping bags
31472,berries
31472,yogurt
31472,shopping bags
31473,rolls/buns
31474,beverages
31475,flour
31476,frankfurter
31476,ham
31476,whole milk
31476,cream cheese 
31476,processed cheese
31476,white bread
31476,shopping bags
31477,UHT-milk
31477,rolls/buns
31478,citrus fruit
31478,tropical fruit
31478,onions
31478,other vegetables
31478,pastry
31478,bottled water
31478,bathroom cleaner
31478,newspapers
31479,other vegetables
31479,butter
31479,bottled water
31479,detergent
31480,whole milk
31480,frozen meals
31480,mustard
31480,canned fish
31480,bottled beer
31481,bottled beer
31482,onions
31482,brown bread
31483,whole milk
31483,curd
31483,yogurt
31483,artif. sweetener
31483,rum
31483,hygiene articles
31483,napkins
31483,photo/film
31484,cookware
31485,beef
31485,citrus fruit
31485,other vegetables
31486,chicken
31486,grapes
31487,sausage
31487,berries
31487,whipped/sour cream
31487,shopping bags
31488,baking powder
31488,coffee
31488,canned beer
31489,rolls/buns
31490,long life bakery product
31491,cookware
31492,pip fruit
31492,grapes
31492,yogurt
31492,hard cheese
31492,napkins
31493,citrus fruit
31493,frozen meals
31493,canned beer
31493,red/blush wine
31494,hamburger meat
31494,pickled vegetables
31494,hygiene articles
31495,chicken
31495,root vegetables
31496,beef
31496,instant coffee
31497,soda
31498,ham
31498,berries
31498,onions
31498,whole milk
31498,butter milk
31498,yogurt
31498,whipped/sour cream
31498,cream cheese 
31498,mayonnaise
31498,pastry
31498,semi-finished bread
31498,chocolate
31498,specialty chocolate
31498,hygiene articles
31498,cling film/bags
31499,citrus fruit
31499,root vegetables
31499,rolls/buns
31500,hygiene articles
31501,citrus fruit
31501,tropical fruit
31501,dessert
31501,fruit/vegetable juice
31502,bottled beer
31502,light bulbs
31503,photo/film
31504,soda
31505,sausage
31505,rolls/buns
31505,soda
31505,chocolate
31506,whole milk
31507,citrus fruit
31507,yogurt
31507,soda
31508,cat food
31508,soda
31508,candy
31509,rolls/buns
31509,pastry
31509,candy
31510,cake bar
31510,specialty chocolate
31511,yogurt
31511,long life bakery product
31512,frankfurter
31512,pork
31512,tropical fruit
31512,pip fruit
31512,other vegetables
31512,whole milk
31512,dessert
31512,whipped/sour cream
31512,cream cheese 
31512,frozen meals
31512,cat food
31512,salty snack
31512,cake bar
31512,chewing gum
31512,specialty bar
31512,seasonal products
31513,sausage
31513,ham
31513,citrus fruit
31513,root vegetables
31513,other vegetables
31513,whole milk
31513,soft cheese
31513,processed cheese
31513,frozen vegetables
31513,salt
31513,oil
31513,margarine
31513,soda
31513,fruit/vegetable juice
31513,bottled beer
31513,chocolate
31514,frozen meals
31514,specialty bar
31515,whole milk
31516,sausage
31516,tropical fruit
31516,berries
31516,yogurt
31516,shopping bags
31517,pork
31517,packaged fruit/vegetables
31517,ice cream
31517,oil
31517,detergent
31518,root vegetables
31518,other vegetables
31518,canned fish
31518,shopping bags
31519,waffles
31520,berries
31520,root vegetables
31520,whole milk
31520,butter
31520,rolls/buns
31520,salty snack
31521,hamburger meat
31521,frozen meals
31521,red/blush wine
31522,waffles
31523,chicken
31523,frozen vegetables
31523,soda
31523,canned beer
31523,hygiene articles
31524,chicken
31524,tropical fruit
31524,root vegetables
31524,whole milk
31524,white bread
31524,specialty bar
31524,shopping bags
31525,frankfurter
31525,whole milk
31525,dessert
31525,white bread
31525,shopping bags
31526,cooking chocolate
31527,pork
31527,canned beer
31528,root vegetables
31528,whole milk
31528,rolls/buns
31528,zwieback
31528,newspapers
31529,cream cheese 
31529,brown bread
31530,chocolate
31531,brown bread
31531,hair spray
31532,chicken
31532,other vegetables
31532,whole milk
31532,curd
31532,long life bakery product
31533,turkey
31533,roll products 
31533,dishes
31534,other vegetables
31534,whole milk
31534,cake bar
31534,detergent
31535,grapes
31536,frozen potato products
31536,ketchup
31536,chocolate
31536,hygiene articles
31536,shopping bags
31537,dog food
31537,pet care
31537,shopping bags
31538,hamburger meat
31538,whole milk
31538,butter
31538,UHT-milk
31538,cat food
31538,pet care
31538,detergent
31539,tropical fruit
31539,bottled beer
31540,citrus fruit
31541,sausage
31541,whole milk
31541,curd
31541,cat food
31542,pip fruit
31542,yogurt
31542,brown bread
31543,tropical fruit
31543,curd
31543,yogurt
31543,whipped/sour cream
31544,frankfurter
31544,frozen potato products
31544,rolls/buns
31544,specialty fat
31545,sausage
31546,baking powder
31547,bottled water
31548,root vegetables
31549,bottled beer
31550,zwieback
31551,root vegetables
31551,sliced cheese
31552,sausage
31552,rolls/buns
31552,fruit/vegetable juice
31552,cake bar
31553,condensed milk
31553,coffee
31553,shopping bags
31554,citrus fruit
31554,other vegetables
31554,beverages
31554,snack products
31555,other vegetables
31555,hard cheese
31555,frozen vegetables
31555,fruit/vegetable juice
31555,long life bakery product
31556,pet care
31557,yogurt
31557,canned beer
31558,pip fruit
31558,condensed milk
31558,bottled beer
31558,red/blush wine
31558,chocolate
31558,shopping bags
31559,whole milk
31559,brown bread
31559,soda
31559,bottled beer
31559,salty snack
31559,long life bakery product
31559,chocolate
31559,shopping bags
31560,other vegetables
31560,ice cream
31561,meat
31561,ice cream
31561,rolls/buns
31561,soda
31561,long life bakery product
31561,napkins
31562,whole milk
31563,rolls/buns
31563,dishes
31564,ham
31564,root vegetables
31564,butter
31564,UHT-milk
31564,rolls/buns
31564,pasta
31564,sugar
31564,coffee
31564,soda
31565,honey
31565,flower (seeds)
31566,chicken
31566,citrus fruit
31566,cat food
31566,white wine
31566,shopping bags
31567,white wine
31568,semi-finished bread
31568,bottled beer
31568,red/blush wine
31569,frankfurter
31569,pork
31569,whole milk
31569,yogurt
31569,UHT-milk
31569,brown bread
31570,other vegetables
31570,curd
31570,whipped/sour cream
31570,pastry
31570,baking powder
31570,canned fruit
31571,whole milk
31571,pasta
31571,long life bakery product
31571,chocolate
31572,sausage
31573,tropical fruit
31573,root vegetables
31573,whole milk
31573,hard cheese
31573,curd cheese
31573,sugar
31573,canned fish
31574,other vegetables
31574,whole milk
31574,soda
31575,soda
31575,bottled beer
31576,specialty bar
31577,pork
31577,berries
31577,whole milk
31577,butter
31577,yogurt
31577,whipped/sour cream
31577,hard cheese
31578,butter
31578,sliced cheese
31578,frozen dessert
31578,rolls/buns
31578,pastry
31578,soda
31578,bottled beer
31579,yogurt
31579,napkins
31580,tropical fruit
31580,pip fruit
31580,grapes
31581,bottled beer
31582,sausage
31582,pip fruit
31582,berries
31582,whole milk
31582,curd
31582,dessert
31582,butter milk
31582,yogurt
31582,whipped/sour cream
31582,soft cheese
31582,sliced cheese
31582,curd cheese
31582,domestic eggs
31582,rolls/buns
31582,sugar
31582,long life bakery product
31583,grapes
31583,hard cheese
31584,pork
31584,beef
31584,whole milk
31584,frozen vegetables
31584,sugar
31584,canned beer
31584,detergent
31584,skin care
31584,napkins
31584,flower (seeds)
31585,citrus fruit
31586,yogurt
31586,liquor (appetizer)
31586,nut snack
31586,long life bakery product
31586,hygiene articles
31586,shopping bags
31587,brandy
