id,date,bedrooms,bathrooms,sqft_living,sqft_lot,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15,price
7165700110,20150507T000000,3,3,1390,1080,1140,250,2006,0,47.5325,-122.282,1450,1461,280000
7171200445,20150228T000000,2,1,1010,5000,1010,0,1908,0,47.6692,-122.297,1460,5000,550700
7173700518,20140721T000000,3,1.5,2540,9520,1500,1040,1959,0,47.6834,-122.306,1870,6800,690000
7173700524,20140924T000000,2,1.5,1660,4000,1000,660,1950,0,47.6832,-122.304,1570,5500,410000
7177300575,20140903T000000,4,1,1420,6000,1420,0,1950,0,47.6844,-122.302,1420,6180,475000
7183000070,20140821T000000,4,2.25,2120,9680,2120,0,1965,0,47.3367,-122.332,2360,9647,369160
7186800105,20150112T000000,4,1,2140,4217,1320,820,1925,0,47.5484,-122.287,1720,5413,236500
7197300105,20140502T000000,4,2.5,1940,10500,1140,800,1976,0,47.683,-122.114,2200,10500,550000
7197350070,20150304T000000,3,1.75,1610,12555,1080,530,1977,0,47.6618,-122.136,1780,10374,512000
7199320570,20150126T000000,4,2.25,1870,7700,1870,0,1977,0,47.6937,-122.127,1970,7700,520000
7199330390,20140624T000000,3,1.75,1070,8000,1070,0,1977,0,47.6978,-122.13,1200,7990,415000
7199340310,20150218T000000,3,2.5,2100,7600,1450,650,1980,0,47.6968,-122.127,2010,7600,509250
7199350340,20140825T000000,3,1.75,1440,7070,1440,0,1980,0,47.6947,-122.125,1440,7210,460000
7199360090,20150320T000000,3,1,1440,7107,1000,440,1980,0,47.6968,-122.124,1540,7140,478000
7201800090,20150106T000000,3,1,1250,7280,1250,0,1975,0,47.6986,-122.129,1690,7280,405000
7201800300,20140909T000000,3,1.75,1300,8480,1300,0,1969,0,47.6991,-122.13,1740,7280,397500
7202260300,20140709T000000,3,2.5,2630,5827,2630,0,2001,0,47.688,-122.038,2330,4715,610000
7202270830,20140625T000000,4,2.5,2690,4736,2690,0,2001,0,47.6869,-122.036,2690,4791,608000
7202290140,20140728T000000,3,2.5,1690,4584,1690,0,2002,0,47.6866,-122.043,1600,3164,455800
7202290160,20150114T000000,3,2.5,1560,3987,1560,0,2002,0,47.687,-122.043,1600,3152,435000
7202330270,20150303T000000,3,2.5,1440,4473,1440,0,2003,0,47.6825,-122.036,1650,3322,465000
7202330370,20150210T000000,3,2.25,1530,3056,1530,0,2003,0,47.6817,-122.035,1560,3064,448000
7202331220,20140721T000000,6,2.5,3880,5700,3880,0,2003,0,47.6816,-122.038,2620,5070,635000
7202331420,20140620T000000,4,2.5,3040,6587,3040,0,2003,0,47.683,-122.039,2740,6587,650000
7202331500,20140829T000000,5,3,4180,8561,4180,0,2003,0,47.6833,-122.04,3425,6591,673200
7202340370,20141110T000000,3,2.5,1690,6642,1690,0,2004,0,47.6793,-122.033,2120,5080,467000
7202340400,20150303T000000,3,2.5,1480,4729,1480,0,2004,0,47.6794,-122.034,2250,4729,516500
7202340820,20141028T000000,4,2.5,2480,5000,2480,0,2004,0,47.6811,-122.035,2410,5000,599000
7202340930,20141209T000000,4,3,3280,4904,3280,0,2005,0,47.6802,-122.033,2600,5004,634800
7202340960,20140908T000000,3,2.5,2600,4438,2600,0,2004,0,47.6799,-122.034,2600,4904,581000
7202341110,20150313T000000,4,2.5,3280,5876,3280,0,2004,0,47.6802,-122.034,2600,5000,702000
7202360350,20140630T000000,4,2.5,3500,7048,3500,0,2005,0,47.6811,-122.025,3920,7864,780000
7202360600,20141008T000000,4,2.5,3500,7519,3500,0,2004,0,47.6799,-122.024,3920,7982,790000
7202430060,20150122T000000,3,2.5,2610,7567,2610,0,1997,0,47.6654,-122.137,2610,8458,780000
7202430110,20140625T000000,3,2.5,2610,7510,2610,0,1996,0,47.6648,-122.137,2610,8458,725000
7203000465,20141018T000000,3,2,1450,9333,1450,0,1972,0,47.346,-122.315,1910,7701,245000
7203000640,20140918T000000,4,1,1130,7400,1130,0,1969,0,47.3437,-122.316,1540,7379,215000
7203101260,20150211T000000,3,2.5,1710,3795,1710,0,2009,0,47.6968,-122.024,1600,3821,411753
7203101580,20140724T000000,3,2.5,1740,4948,1740,0,2008,0,47.6966,-122.025,1290,3383,410000
7203102050,20140728T000000,3,2.5,1840,5680,1840,0,2008,0,47.6969,-122.026,1600,4697,435000
7203102080,20141217T000000,2,1,1290,3140,1290,0,2008,0,47.6971,-122.026,1290,2628,305000
7203220050,20141118T000000,5,3.25,4115,7910,4115,0,2014,0,47.6847,-122.016,3950,6765,988830
7203220370,20150320T000000,4,3.5,3915,6364,3915,0,2014,0,47.6844,-122.016,3830,6507,963990
7203220400,20140707T000000,5,2.75,3595,5639,3595,0,2014,0,47.6848,-122.016,3625,5639,861990
7203600550,20140804T000000,2,1,1060,5703,1060,0,1946,0,47.3444,-122.327,2240,4416,325000
7203600750,20150427T000000,3,2.5,1930,4505,1440,490,1973,0,47.3459,-122.326,1550,4505,421000
7205000080,20141201T000000,3,1.75,1370,10050,1370,0,1966,0,47.3338,-122.341,1720,10050,268000
7206900075,20140818T000000,5,1.75,1770,15525,1770,0,1959,0,47.5025,-122.142,1370,10395,200000
7211340030,20150428T000000,3,1,1010,10168,1010,0,1979,0,47.6453,-121.912,1180,10318,300000
7211400990,20150303T000000,2,1,860,5000,860,0,1915,1945,47.5133,-122.356,1220,5000,256000
7211402305,20150415T000000,3,1.75,1780,5000,1080,700,1957,0,47.5105,-122.36,1500,5000,240000
7212650850,20150427T000000,3,2.5,1710,6773,1710,0,1993,0,47.2635,-122.312,2220,7551,304000
7212651950,20140710T000000,4,2.5,2800,9538,2800,0,1993,0,47.2675,-122.307,1970,7750,350000
7212652180,20140701T000000,3,2,2050,13303,2050,0,1993,0,47.2681,-122.31,2180,11590,314500
7212660640,20150326T000000,4,2.5,2400,7270,2400,0,1993,0,47.2697,-122.312,2150,6584,333000
7214700160,20140509T000000,3,3,2480,45302,1620,860,1976,0,47.7591,-122.073,1260,14100,610000
7214700350,20141124T000000,4,1.75,2020,36400,1550,470,1976,0,47.7627,-122.076,2520,38255,521000
7214700830,20140513T000000,5,4.75,3830,35000,2130,1700,1976,0,47.7597,-122.079,2750,36150,480000
7214710300,20140716T000000,4,2.5,2360,43088,2360,0,1977,0,47.7661,-122.071,2850,39216,542126
7214711270,20141204T000000,5,2.25,2940,38009,1700,1240,1977,0,47.7653,-122.077,2620,38300,528000
7214720075,20141212T000000,3,2.25,2190,107593,2190,0,1983,0,47.7731,-122.08,2570,47777,699950
7214800240,20150316T000000,4,2.25,2510,9800,2510,0,1978,0,47.753,-122.145,2440,11000,541100
7214810350,20141017T000000,5,2.25,2500,13500,1850,650,1979,0,47.7564,-122.144,2300,9750,467000
7214810550,20150413T000000,4,2.25,2270,12000,1360,910,1979,0,47.7559,-122.148,2500,10120,420000
7214820030,20141212T000000,3,1.75,2020,8970,1180,840,1981,0,47.7571,-122.145,2140,8008,475000
7215410320,20150311T000000,3,2.5,2480,53250,2480,0,1990,0,47.3323,-122.079,2510,36549,390000
7215420160,20140701T000000,4,2.5,2280,42077,2280,0,1994,0,47.3424,-122.077,2280,36236,445000
7215420590,20150504T000000,4,2.5,2940,35996,2940,0,1995,0,47.3401,-122.067,2890,35089,530000
7215720160,20150304T000000,3,2.5,3400,16603,3400,0,2000,0,47.6012,-122.023,3400,12601,900000
7215721570,20150505T000000,3,2.5,1910,4941,1910,0,1999,0,47.5989,-122.016,1910,4941,570000
7215722010,20150226T000000,3,2.5,1560,5259,1560,0,1999,0,47.5985,-122.016,2170,5461,566000
7215730090,20140609T000000,4,3,3150,7778,3150,0,2000,0,47.5972,-122.018,2970,6500,700000
7215730310,20140714T000000,5,3,2970,10335,2970,0,2000,0,47.598,-122.019,2970,10335,726000
7215730590,20140902T000000,4,3.5,3150,6175,3150,0,2001,0,47.5966,-122.017,3150,6986,700000
7221400495,20140717T000000,3,1.75,2110,19600,2110,0,1959,0,47.4742,-122.198,880,10077,400000
7222000393,20140703T000000,3,1,1440,11250,1440,0,1967,0,47.4627,-122.213,2200,11250,290000
7224000315,20140723T000000,3,1,880,5375,880,0,1924,0,47.4858,-122.202,980,4838,256000
7224500090,20150407T000000,2,1,800,5000,800,0,1938,0,47.4914,-122.204,1220,5000,414000
7224500300,20150325T000000,3,1,1240,5250,1240,0,1904,0,47.4917,-122.206,1240,5250,221000
7225000090,20141017T000000,2,2,1070,4500,910,160,1932,0,47.4896,-122.204,1280,4500,245000
7225000140,20150218T000000,4,1,1100,5000,1100,0,1904,0,47.4868,-122.204,1560,4838,330000
7226000110,20140726T000000,2,1,900,4397,900,0,1918,0,47.4851,-122.205,1430,4500,205000
7226500100,20150219T000000,8,3,2850,12714,2850,0,1959,0,47.4859,-122.205,1480,4942,373000
7227500830,20140528T000000,2,1,720,4222,720,0,1942,0,47.4965,-122.186,860,4785,151000
7227501170,20140626T000000,4,2,1330,5926,1330,0,1942,0,47.496,-122.19,1150,5485,235867
7227501369,20140610T000000,4,2.5,1960,7133,1960,0,2002,0,47.4941,-122.19,1960,6705,369990
7227501450,20141016T000000,4,1.75,1420,5382,1040,380,1942,0,47.4946,-122.187,1150,5382,240000
7227501645,20140603T000000,3,2,1440,5600,720,720,1942,2007,47.4947,-122.185,1120,5700,230000
7227501745,20150325T000000,4,2,3160,11193,2410,750,1942,0,47.4937,-122.184,1020,5940,368000
7227800110,20150409T000000,6,2,1750,17685,1750,0,1943,0,47.5096,-122.178,1750,9209,315000
7227801955,20140919T000000,4,2,1440,7641,1440,0,1943,0,47.508,-122.183,1440,7750,162000
7227802030,20140623T000000,7,3,2800,9569,1400,1400,1963,0,47.5102,-122.183,2150,7333,350000
7228500094,20141212T000000,4,2,1480,6324,1480,0,1943,0,47.6147,-122.302,1480,3600,278000
7228500375,20150210T000000,4,2,1990,4740,1080,910,1926,0,47.6112,-122.303,1560,2370,430000
7228500560,20150320T000000,4,1,1970,4740,1670,300,1904,2005,47.6136,-122.303,1510,4740,410000
7228501580,20150116T000000,3,1,1560,4500,1560,0,1903,0,47.6118,-122.306,1660,4500,415000
7228502150,20141023T000000,4,1,1270,3630,1270,0,1903,0,47.6135,-122.307,1420,4848,402500
7229000025,20140707T000000,4,3,2200,10800,2200,0,1960,0,47.4476,-122.169,1430,10800,300000
7229700105,20150424T000000,2,2,1510,20685,1250,260,1958,0,47.481,-122.116,1490,29527,172500
7230000265,20140617T000000,3,2.5,2970,21907,2970,0,1998,2006,47.4741,-122.099,2040,27917,499500
7230000350,20140909T000000,3,1.75,1830,51836,1430,400,1966,0,47.4774,-122.098,1320,51400,300000
7230200340,20150225T000000,3,1,1250,23680,1250,0,1967,0,47.475,-122.11,1450,23680,305000
7230300100,20140826T000000,3,2,1820,17600,1820,0,1972,0,47.4703,-122.112,2190,17440,320000
7230400430,20140930T000000,3,1.75,1710,15844,1710,0,1964,0,47.4706,-122.1,1990,20359,322400
7230900100,20141215T000000,3,1.75,1590,11454,1590,0,1979,0,47.5049,-122.186,1970,9960,417000
7231300125,20150217T000000,5,2.5,3150,9134,1640,1510,1966,0,47.4934,-122.189,1990,9133,345000
7231501610,20141023T000000,4,1,1620,6000,1620,0,1905,0,47.4763,-122.206,1310,6000,327000
7231502505,20150312T000000,2,1,780,6000,780,0,1923,0,47.4759,-122.208,1080,6000,220000
7234600786,20140511T000000,4,2.5,2160,5298,2160,0,1902,0,47.6106,-122.31,1720,2283,842500
7234600796,20141126T000000,2,1.75,1850,2530,1850,0,1903,0,47.6106,-122.31,1500,1795,495000
7234600798,20150210T000000,3,2.5,1120,1100,820,300,2008,0,47.6106,-122.31,1590,1795,425000
7234600903,20141016T000000,2,2.25,1180,1253,840,340,2008,0,47.6124,-122.309,1310,1963,419000
7234601162,20140915T000000,3,3.5,1460,1021,1150,310,2006,0,47.6169,-122.309,1460,1245,570000
7234601544,20140825T000000,3,3,2260,1825,1660,600,2002,0,47.6108,-122.308,2260,1834,660000
7236100025,20150504T000000,3,1,1020,8400,1020,0,1957,0,47.4905,-122.18,1690,8030,280000
7236500025,20140829T000000,3,1.75,1560,7500,1560,0,1966,0,47.489,-122.18,1600,7904,306000
7237300090,20150402T000000,5,2.5,2400,4548,2400,0,2003,0,47.371,-122.127,2200,4465,335000
7237590010,20140605T000000,2,2.5,1150,2064,1150,0,2004,0,47.3516,-122.292,1880,2855,214100
7243500025,20140519T000000,4,2.75,2500,5257,2500,0,1966,0,47.5293,-122.287,1660,5970,411000
7254000100,20141215T000000,3,2.5,2060,2551,1900,160,2001,0,47.5881,-122.165,2060,2936,680000
7258200055,20150206T000000,4,2.5,1560,7800,1560,0,1997,0,47.514,-122.316,1160,7800,262000
7272001610,20150317T000000,4,2.5,2201,9542,2201,0,2006,0,47.4002,-122.317,1990,9542,397000
7272001805,20150309T000000,3,2.25,2240,9542,1190,1050,1980,0,47.3995,-122.318,2080,9542,418200
7276100165,20140916T000000,3,2.5,2050,3218,2050,0,2008,0,47.7612,-122.344,2050,7200,427000
7276100282,20140729T000000,3,1.75,2300,12000,1770,530,1942,0,47.7599,-122.343,2030,6000,320000
7277100640,20150409T000000,3,2.5,3050,6000,1720,1330,1984,0,47.7701,-122.389,2340,7200,715000
7278100690,20140918T000000,3,1.5,1860,7190,1860,0,1952,0,47.7716,-122.392,1670,5525,580000
7278700070,20150102T000000,3,2.5,2400,6474,1560,840,1964,0,47.7728,-122.386,2340,10856,660000
7278700100,20150121T000000,4,2.5,2740,9599,1820,920,1961,0,47.7728,-122.385,2660,8280,625000
7279300070,20140922T000000,3,1,1350,8581,1350,0,1944,0,47.7612,-122.362,2080,8451,345500
7280300042,20150401T000000,4,2.25,2330,7220,1600,730,1988,0,47.7764,-122.386,2220,9100,650000
7280300196,20150403T000000,4,2.75,1800,7750,1400,400,1965,0,47.7776,-122.384,1800,8275,550000
7282300125,20141112T000000,3,1,980,7000,980,0,1953,0,47.7617,-122.357,1220,7000,330000
7282900025,20140506T000000,3,1,1050,6874,1050,0,1954,0,47.762,-122.355,1500,8954,250000
7283900012,20141021T000000,3,1.5,1410,9000,1410,0,1953,0,47.7635,-122.35,1910,7214,275000
7283900045,20150428T000000,3,2.5,2160,6288,2160,0,1996,0,47.7655,-122.35,1830,7600,549950
7283900153,20150407T000000,3,1,1060,12000,1060,0,1952,0,47.7703,-122.35,1550,10500,400000
7287100135,20141001T000000,3,1,1830,13900,1830,0,1951,0,47.7654,-122.352,1840,10667,423000
7297700055,20150305T000000,3,1,1190,10350,1190,0,1959,0,47.7428,-122.244,1850,10500,306000
7298020240,20140509T000000,4,2.5,2600,11951,2600,0,1988,0,47.3053,-122.34,2820,12093,402500
7298040310,20140523T000000,5,2.5,3840,16905,3840,0,1991,0,47.2996,-122.342,3270,12133,556000
7299500200,20140815T000000,2,1,840,12252,840,0,1994,0,47.3069,-122.013,1010,11876,190000
7300000550,20150424T000000,3,2.5,1714,3240,1714,0,2005,0,47.4288,-122.19,1714,3240,305000
7300200550,20150319T000000,4,2.25,2610,24931,2610,0,1983,0,47.5771,-122.05,2550,18306,659000
7300400060,20140515T000000,4,2.5,2710,5880,2710,0,1998,0,47.3314,-122.172,2520,6000,370000
7300410060,20150425T000000,3,2.5,1850,4957,1850,0,1999,0,47.3311,-122.17,2400,6367,303000
7300410110,20140519T000000,4,2.5,2490,8290,2490,0,1999,0,47.3305,-122.171,2690,7008,390000
7300410300,20141106T000000,4,2.5,2570,6466,2570,0,1999,0,47.3324,-122.17,2520,6667,355000
7300700056,20141029T000000,3,2.25,2120,6710,1420,700,1959,0,47.7461,-122.324,1880,6960,436000
7301300215,20150318T000000,4,2,1640,7200,1640,0,1963,0,47.7471,-122.324,1500,9000,370000
7304300570,20140519T000000,4,2.75,2070,9300,1120,950,1945,0,47.7416,-122.32,1010,8308,366500
7304300906,20140613T000000,3,1,1280,8184,1280,0,1947,0,47.7467,-122.319,1120,8184,304000
7305300045,20140707T000000,3,1,1560,7552,910,650,1948,0,47.7552,-122.327,1200,8152,320000
7305300370,20150504T000000,3,1.5,1240,8410,1240,0,1948,0,47.753,-122.328,1630,8410,390000
7308900490,20140714T000000,3,2.5,2540,8073,1880,660,1937,0,47.7176,-122.36,2110,7702,650000
7312000240,20140623T000000,4,2.5,2520,7253,2520,0,1990,0,47.5148,-122.159,2570,8359,442000
7316400070,20140925T000000,5,3.75,2800,9900,2800,0,1964,0,47.319,-122.344,1700,13200,255000
7325600160,20140604T000000,1,0.75,560,12120,560,0,1967,0,47.675,-121.854,1300,19207,299000
7334401450,20140729T000000,3,2,1600,13200,1600,0,1990,0,47.4656,-121.756,1360,11520,308550
7334500090,20150120T000000,3,2,1810,11456,1810,0,1970,0,47.4648,-121.756,1360,12931,290000
7334501130,20141201T000000,3,2,930,11475,930,0,1978,0,47.4644,-121.745,1280,11250,255000
7334501240,20140519T000000,3,2.5,1270,9675,1270,0,1993,0,47.4639,-121.744,1270,11700,280000
7334501250,20140909T000000,3,2.5,1870,9825,1250,620,1994,0,47.4639,-121.744,1380,11475,325000
7334602070,20140804T000000,3,1.75,1710,10950,1060,650,1967,0,47.4678,-121.745,1180,10950,290000
7335400215,20150505T000000,1,0.75,760,5746,760,0,1915,0,47.3046,-122.215,970,6696,95000
7335400400,20150410T000000,4,2,1440,6702,1440,0,1966,0,47.3056,-122.217,1030,6702,176250
7338000850,20140731T000000,3,1.5,1280,4366,1280,0,1985,0,47.335,-122.215,1280,4366,183000
7338200240,20140516T000000,3,2.5,2320,36847,2320,0,1992,0,47.4838,-121.714,2550,35065,437500
7338402690,20150401T000000,6,2,2020,7071,1010,1010,1979,0,47.5329,-122.294,2020,5000,335000
7340500270,20150123T000000,4,2.5,2940,6000,2940,0,2000,0,47.7533,-122.198,2510,6600,560000
7340600827,20140516T000000,5,1,1460,6032,1460,0,1941,0,47.487,-122.282,1060,10300,239950
7345000340,20150203T000000,3,1,1020,6120,1020,0,1967,0,47.278,-122.205,1370,8000,208000
7345310100,20141208T000000,4,1.75,1650,6900,910,740,1978,1993,47.2802,-122.211,1540,7645,238000
7345600755,20140707T000000,3,1.5,1800,22000,1800,0,1931,0,47.4889,-122.286,1440,16640,360000
7348200115,20140619T000000,3,1.5,1140,8340,1140,0,1960,0,47.4773,-122.28,1140,8340,200000
7348200195,20141209T000000,3,1,990,12696,990,0,1936,0,47.4776,-122.279,1260,8937,173250
7349650490,20150507T000000,3,1.75,1600,7500,1600,0,1998,0,47.2831,-122.199,1620,7461,285000
7351000160,20140708T000000,3,2.25,2120,14915,1720,400,1979,0,47.3524,-122.285,2320,13100,332000
7365600070,20140624T000000,4,2.75,2610,8760,1760,850,1978,0,47.5875,-122.229,2550,10376,762500
7366100080,20140731T000000,5,2.5,2820,9956,1410,1410,1967,0,47.4715,-122.33,2700,9956,318000
7374200030,20150416T000000,4,1.75,2500,7690,1250,1250,1973,0,47.7713,-122.307,2040,8646,387000
7374600060,20150109T000000,3,2,1810,12825,1810,0,1960,0,47.5953,-122.14,1490,10800,550000
7375300160,20150309T000000,5,2.25,2720,8800,1500,1220,1958,0,47.5976,-122.118,2110,8800,530000
7376300060,20140515T000000,3,1.5,1260,10350,1260,0,1959,0,47.6357,-122.123,1800,10350,465750
7379600240,20140714T000000,3,1.75,1950,8480,1250,700,1962,0,47.5893,-122.15,1740,8480,615000
7379700051,20150410T000000,3,1.75,1590,14766,1590,0,1963,0,47.5902,-122.147,2040,10190,375000
7387500195,20150227T000000,4,1,1820,5500,1820,0,1947,0,47.5185,-122.363,1140,5500,367000
7399300850,20141003T000000,3,2.25,1500,7482,1210,290,1968,0,47.4619,-122.187,1480,7308,290000
7399300860,20140825T000000,3,2.25,1500,7308,1210,290,1968,0,47.4621,-122.187,1480,7400,290000
7399301050,20150127T000000,3,1.75,1480,7500,1480,0,1968,0,47.4629,-122.187,1480,7500,315000
7399301100,20141204T000000,3,1.75,1480,6800,1480,0,1968,0,47.4633,-122.188,1500,7900,315000
7399800110,20141209T000000,4,2.75,1960,48787,1960,0,1983,0,47.7484,-122.111,1970,36425,565000
7409700215,20150313T000000,3,1.5,1900,5000,1640,260,1926,0,47.6779,-122.294,2090,5000,921500
7409700215,20140606T000000,3,1.5,1900,5000,1640,260,1926,0,47.6779,-122.294,2090,5000,550000
7417700664,20150408T000000,4,2,1400,7140,1400,0,1969,0,47.7719,-122.309,1610,10500,220000
7419700015,20140919T000000,4,2.25,2090,10869,2090,0,1970,0,47.6715,-122.164,1800,17788,490000
7436300160,20140625T000000,2,2.5,1590,1845,1590,0,1997,0,47.6897,-122.175,2320,3174,409900
7436500270,20140725T000000,5,2.25,2100,6936,1600,500,1974,0,47.6737,-122.169,2100,8661,567000
7436900045,20140925T000000,3,1,1150,10196,1150,0,1957,0,47.6788,-122.162,1410,8925,383000
7437100340,20141222T000000,4,2.5,1900,5889,1900,0,1992,0,47.349,-122.031,1870,6405,360000
7437100570,20140821T000000,4,2.5,1860,6325,1860,0,1991,0,47.3492,-122.03,1860,6449,291000
7443000640,20140912T000000,3,1.75,1400,2003,700,700,1908,2006,47.6508,-122.368,1370,1281,460000
7443000985,20140815T000000,5,2.5,2010,3600,1510,500,1912,0,47.6522,-122.366,1780,3600,475000
7445000105,20140522T000000,2,1,800,3330,800,0,1918,0,47.6566,-122.358,1300,4320,373500
7452500045,20140805T000000,2,1,870,5000,870,0,1949,0,47.5186,-122.375,820,5000,235000
7452500315,20141220T000000,2,1,1210,4895,710,500,1951,0,47.5202,-122.373,1100,6000,285000
7452500340,20141204T000000,3,1,1080,4930,1080,0,1950,0,47.5209,-122.374,1100,5950,265000
7453000070,20140818T000000,2,1,940,5000,940,0,1951,0,47.5186,-122.374,940,5000,275000
7454000030,20140816T000000,2,1,740,6840,740,0,1942,0,47.5172,-122.375,740,6840,250000
7454000110,20150127T000000,2,1,670,7844,670,0,1942,0,47.5165,-122.372,740,7218,202000
7454000295,20150130T000000,2,1,710,6322,710,0,1942,0,47.5165,-122.376,740,6720,245000
7454001090,20150309T000000,3,1,770,6552,670,100,1942,0,47.5133,-122.372,920,7200,307000
7454001200,20140604T000000,3,2.25,1250,7500,1250,0,1942,0,47.5123,-122.373,1280,7392,390000
7454001280,20140611T000000,3,1,1050,6300,1050,0,1942,0,47.5128,-122.374,740,6300,220000
7460000015,20140620T000000,3,1,1150,7156,1150,0,1953,0,47.4864,-122.317,1210,7156,203000
7461420060,20140804T000000,3,1.75,2050,10519,1240,810,1979,0,47.4257,-122.146,1770,9605,265000
7462900015,20150108T000000,3,2.25,1760,45133,1760,0,1984,0,47.5124,-121.866,1910,51773,387000
7465900060,20150205T000000,3,1,1010,5864,1010,0,1915,0,47.5733,-122.381,1290,5000,425000
7468900245,20150420T000000,3,1,1260,7265,1260,0,1954,0,47.2979,-122.224,940,7200,188200
7471900045,20150421T000000,3,2,1760,7147,880,880,1936,0,47.4799,-122.232,1720,7147,287500
7501000130,20140505T000000,5,2.5,3180,13806,3180,0,1990,0,47.652,-122.182,3180,13798,800866
7501000340,20140818T000000,4,2.5,3780,10962,3780,0,1990,0,47.6533,-122.183,3310,11651,980000
7504010560,20140509T000000,4,3,3750,11025,3750,0,1976,0,47.6367,-122.059,2930,12835,920000
7504010570,20140708T000000,3,2.5,3180,12600,3180,0,1978,0,47.6366,-122.058,3030,12835,900000
7504010900,20140926T000000,3,2.25,2520,12000,2520,0,1978,0,47.6381,-122.062,2510,12000,598500
7504020810,20141020T000000,5,2.25,2520,11700,2520,0,1977,0,47.6322,-122.053,2530,12000,610000
7504030090,20140601T000000,4,1.75,2780,9900,2780,0,1978,0,47.6348,-122.06,2600,12000,660000
7504050090,20150412T000000,3,2.5,2820,14250,2820,0,1991,0,47.6396,-122.054,2820,12600,720000
7504101040,20140821T000000,5,2.5,4870,11800,3470,1400,1983,0,47.633,-122.041,3180,11398,722500
7504101230,20140623T000000,4,2.5,2810,11120,2810,0,1982,0,47.6337,-122.044,3100,12672,675000
7504110030,20150211T000000,4,2.5,3300,10514,3300,0,1984,0,47.6323,-122.036,2820,11462,785000
7504110110,20150325T000000,3,2.5,2880,10126,2880,0,1985,0,47.6319,-122.037,2960,10514,720000
7504400750,20150105T000000,4,2.25,2770,13129,2770,0,1979,0,47.6268,-122.05,2400,13129,652427
7504400850,20140521T000000,4,2.25,2080,12007,1220,860,1979,0,47.6259,-122.051,2110,12459,442000
7504460200,20140717T000000,3,2.25,1760,11946,1760,0,1978,0,47.624,-122.05,2080,12068,500000
7507500015,20140730T000000,3,1.5,1800,8303,1200,600,1957,0,47.7693,-122.357,1800,8171,442500
7511210310,20140709T000000,4,2.5,3350,35298,3350,0,1985,0,47.6506,-122.036,2620,35604,720500
7511800070,20140821T000000,3,1.5,1820,10608,1820,0,1962,0,47.3366,-122.306,1380,8976,264000
7517500611,20140521T000000,3,2.5,2020,1159,2020,0,2000,0,47.6617,-122.356,1920,3600,720000
7518500855,20150504T000000,4,2,1400,4690,1400,0,1945,0,47.6826,-122.378,1400,4690,658600
7518500885,20140519T000000,4,1,1660,4690,1260,400,1945,0,47.6829,-122.378,1400,3876,560000
7518501390,20140617T000000,2,1,900,5100,900,0,1909,0,47.6804,-122.378,1400,5100,473000
7518502490,20141229T000000,3,2,1690,5100,1690,0,1907,0,47.6801,-122.38,1690,5100,515000
7518503200,20140701T000000,2,1,1250,3825,850,400,1929,0,47.6805,-122.38,1370,4998,459500
7518503335,20140519T000000,2,1,1490,3825,860,630,1929,0,47.6799,-122.381,1460,3825,475000
7518504291,20141215T000000,2,1,1520,3360,830,690,1927,0,47.6815,-122.382,1470,3774,535000
7518505990,20141231T000000,3,1.75,1410,4080,1000,410,1950,0,47.6808,-122.384,1410,4080,600000
7518506595,20140826T000000,3,2,2880,5100,2080,800,1926,0,47.6805,-122.385,1820,5100,660000
7518508625,20150416T000000,3,1,1560,3825,1390,170,1930,0,47.6803,-122.387,1700,5100,900000
7519000570,20141110T000000,4,1.5,1370,3708,1370,0,1926,0,47.6849,-122.363,2030,3708,545000
7520000520,20150311T000000,2,1,1240,12092,960,280,1922,1984,47.4957,-122.352,1820,7460,240500
7520000520,20140905T000000,2,1,1240,12092,960,280,1922,1984,47.4957,-122.352,1820,7460,232000
7522500005,20140815T000000,2,1.5,1780,4750,1080,700,1947,0,47.6859,-122.395,1690,5962,555000
7522500070,20150204T000000,3,1,1800,5750,1040,760,1947,0,47.686,-122.395,1320,5625,610000
7523700245,20141015T000000,3,1,1350,7560,950,400,1959,0,47.3784,-122.303,1470,7560,240000
7523900300,20150407T000000,4,2.75,2310,14745,1410,900,1993,0,47.377,-122.31,2060,9678,370000
7524000030,20140630T000000,3,2,1440,9220,1440,0,1965,0,47.3702,-122.317,1390,7830,250000
7524950830,20140527T000000,3,1.75,1850,7735,1850,0,1983,0,47.5608,-122.082,2220,7639,585000
7525000080,20140502T000000,3,1.75,2330,14892,1970,360,1980,0,47.6267,-122.046,2570,14217,588500
7525100520,20140502T000000,2,2,1350,2560,1350,0,1976,0,47.6344,-122.107,1790,2560,335000
7525300310,20140619T000000,4,2.25,2160,9593,2160,0,1969,0,47.5883,-122.112,2820,9628,580000
7525410060,20150109T000000,4,2.25,2090,35040,1490,600,1980,0,47.5739,-122.032,2910,21132,610000
7525410090,20140708T000000,4,2.5,2130,35752,1490,640,1980,0,47.5748,-122.031,3030,34000,580000
7526400100,20140826T000000,4,2.5,3160,35225,2250,910,1992,0,47.5672,-122.111,3460,17223,805000
7526800100,20140708T000000,5,2.75,2510,9180,1600,910,1975,0,47.6389,-122.098,2650,9780,695500
7526800200,20141010T000000,4,2.25,2500,10062,1600,900,1975,0,47.639,-122.1,2500,9750,615000
7527200030,20141229T000000,5,2.5,2830,25958,1610,1220,1979,0,47.5896,-122.083,2670,21567,700000
