"iid";"id";"gender";"order";"age_o";"age";"race";"sports";"tvsports";"dining";"art";"hiking";"reading";"tv";"theater";"movies";"music";"shopping";"yoga";"fun";"goal"
467;2;0;14;28;24;2;8;4;9;9;8;9;8;9;9;9;9;9;10.0;6
467;2;0;5;29;24;2;8;4;9;9;8;9;8;9;9;9;9;9;10.0;6
467;2;0;15;29;24;2;8;4;9;9;8;9;8;9;9;9;9;9;10.0;6
467;2;0;8;30;24;2;8;4;9;9;8;9;8;9;9;9;9;9;9.0;6
467;2;0;1;20;24;2;8;4;9;9;8;9;8;9;9;9;9;9;10.0;6
467;2;0;2;30;24;2;8;4;9;9;8;9;8;9;9;9;9;9;10.0;6
467;2;0;6;32;24;2;8;4;9;9;8;9;8;9;9;9;9;9;9.0;6
468;3;0;7;23;25;6;8;3;7;8;8;8;7;5;9;9;7;6;4.0;1
468;3;0;8;30;25;6;8;3;7;8;8;8;7;5;9;9;7;6;8.0;1
468;3;0;15;28;25;6;8;3;7;8;8;8;7;5;9;9;7;6;7.0;1
468;3;0;6;31;25;6;8;3;7;8;8;8;7;5;9;9;7;6;5.0;1
468;3;0;3;29;25;6;8;3;7;8;8;8;7;5;9;9;7;6;5.0;1
468;3;0;5;32;25;6;8;3;7;8;8;8;7;5;9;9;7;6;5.0;1
468;3;0;14;24;25;6;8;3;7;8;8;8;7;5;9;9;7;6;3.0;1
468;3;0;9;29;25;6;8;3;7;8;8;8;7;5;9;9;7;6;5.0;1
468;3;0;10;28;25;6;8;3;7;8;8;8;7;5;9;9;7;6;6.0;1
468;3;0;1;29;25;6;8;3;7;8;8;8;7;5;9;9;7;6;4.0;1
468;3;0;11;29;25;6;8;3;7;8;8;8;7;5;9;9;7;6;6.0;1
468;3;0;4;30;25;6;8;3;7;8;8;8;7;5;9;9;7;6;8.0;1
468;3;0;12;20;25;6;8;3;7;8;8;8;7;5;9;9;7;6;6.0;1
468;3;0;13;30;25;6;8;3;7;8;8;8;7;5;9;9;7;6;6.0;1
468;3;0;2;32;25;6;8;3;7;8;8;8;7;5;9;9;7;6;7.0;1
469;4;0;6;23;25;4;10;7;7;7;3;7;9;7;7;8;6;9;5.0;2
469;4;0;7;30;25;4;10;7;7;7;3;7;9;7;7;8;6;9;7.0;2
469;4;0;14;28;25;4;10;7;7;7;3;7;9;7;7;8;6;9;8.0;2
469;4;0;5;31;25;4;10;7;7;7;3;7;9;7;7;8;6;9;5.0;2
469;4;0;2;29;25;4;10;7;7;7;3;7;9;7;7;8;6;9;7.0;2
469;4;0;4;32;25;4;10;7;7;7;3;7;9;7;7;8;6;9;5.0;2
469;4;0;13;24;25;4;10;7;7;7;3;7;9;7;7;8;6;9;3.0;2
469;4;0;8;29;25;4;10;7;7;7;3;7;9;7;7;8;6;9;6.0;2
469;4;0;9;28;25;4;10;7;7;7;3;7;9;7;7;8;6;9;8.0;2
469;4;0;15;29;25;4;10;7;7;7;3;7;9;7;7;8;6;9;7.0;2
469;4;0;10;29;25;4;10;7;7;7;3;7;9;7;7;8;6;9;8.0;2
469;4;0;3;30;25;4;10;7;7;7;3;7;9;7;7;8;6;9;9.0;2
469;4;0;11;20;25;4;10;7;7;7;3;7;9;7;7;8;6;9;8.0;2
469;4;0;12;30;25;4;10;7;7;7;3;7;9;7;7;8;6;9;7.0;2
469;4;0;1;32;25;4;10;7;7;7;3;7;9;7;7;8;6;9;6.0;2
470;5;0;14;23;29;4;1;1;10;10;2;10;5;10;10;6;10;1;4.0;1
470;5;0;15;30;29;4;1;1;10;10;2;10;5;10;10;6;10;1;7.0;1
470;5;0;7;28;29;4;1;1;10;10;2;10;5;10;10;6;10;1;6.0;1
470;5;0;13;31;29;4;1;1;10;10;2;10;5;10;10;6;10;1;2.0;1
470;5;0;10;29;29;4;1;1;10;10;2;10;5;10;10;6;10;1;3.0;1
470;5;0;12;32;29;4;1;1;10;10;2;10;5;10;10;6;10;1;6.0;1
470;5;0;6;24;29;4;1;1;10;10;2;10;5;10;10;6;10;1;2.0;1
470;5;0;1;29;29;4;1;1;10;10;2;10;5;10;10;6;10;1;8.0;1
470;5;0;2;28;29;4;1;1;10;10;2;10;5;10;10;6;10;1;7.0;1
470;5;0;8;29;29;4;1;1;10;10;2;10;5;10;10;6;10;1;4.0;1
470;5;0;3;29;29;4;1;1;10;10;2;10;5;10;10;6;10;1;5.0;1
470;5;0;11;30;29;4;1;1;10;10;2;10;5;10;10;6;10;1;5.0;1
470;5;0;4;20;29;4;1;1;10;10;2;10;5;10;10;6;10;1;3.0;1
470;5;0;5;30;29;4;1;1;10;10;2;10;5;10;10;6;10;1;4.0;1
470;5;0;9;32;29;4;1;1;10;10;2;10;5;10;10;6;10;1;9.0;1
471;6;0;13;23;30;4;3;4;10;7;5;7;8;6;8;6;10;4;3.0;2
471;6;0;14;30;30;4;3;4;10;7;5;7;8;6;8;6;10;4;5.0;2
471;6;0;6;28;30;4;3;4;10;7;5;7;8;6;8;6;10;4;5.0;2
471;6;0;12;31;30;4;3;4;10;7;5;7;8;6;8;6;10;4;2.0;2
471;6;0;9;29;30;4;3;4;10;7;5;7;8;6;8;6;10;4;4.0;2
471;6;0;11;32;30;4;3;4;10;7;5;7;8;6;8;6;10;4;5.0;2
471;6;0;5;24;30;4;3;4;10;7;5;7;8;6;8;6;10;4;4.0;2
471;6;0;15;29;30;4;3;4;10;7;5;7;8;6;8;6;10;4;3.0;2
471;6;0;1;28;30;4;3;4;10;7;5;7;8;6;8;6;10;4;7.0;2
471;6;0;7;29;30;4;3;4;10;7;5;7;8;6;8;6;10;4;5.0;2
471;6;0;2;29;30;4;3;4;10;7;5;7;8;6;8;6;10;4;8.0;2
471;6;0;10;30;30;4;3;4;10;7;5;7;8;6;8;6;10;4;6.0;2
471;6;0;3;20;30;4;3;4;10;7;5;7;8;6;8;6;10;4;6.0;2
471;6;0;4;30;30;4;3;4;10;7;5;7;8;6;8;6;10;4;6.0;2
471;6;0;8;32;30;4;3;4;10;7;5;7;8;6;8;6;10;4;6.0;2
472;7;0;2;23;25;3;10;6;9;8;9;8;1;10;10;10;5;9;7.0;2
472;7;0;3;30;25;3;10;6;9;8;9;8;1;10;10;10;5;9;9.0;2
472;7;0;10;28;25;3;10;6;9;8;9;8;1;10;10;10;5;9;7.0;2
472;7;0;1;31;25;3;10;6;9;8;9;8;1;10;10;10;5;9;7.0;2
472;7;0;13;29;25;3;10;6;9;8;9;8;1;10;10;10;5;9;1.0;2
472;7;0;15;32;25;3;10;6;9;8;9;8;1;10;10;10;5;9;5.0;2
472;7;0;9;24;25;3;10;6;9;8;9;8;1;10;10;10;5;9;1.0;2
472;7;0;4;29;25;3;10;6;9;8;9;8;1;10;10;10;5;9;4.0;2
472;7;0;5;28;25;3;10;6;9;8;9;8;1;10;10;10;5;9;7.0;2
472;7;0;11;29;25;3;10;6;9;8;9;8;1;10;10;10;5;9;4.0;2
472;7;0;6;29;25;3;10;6;9;8;9;8;1;10;10;10;5;9;10.0;2
472;7;0;14;30;25;3;10;6;9;8;9;8;1;10;10;10;5;9;10.0;2
472;7;0;7;20;25;3;10;6;9;8;9;8;1;10;10;10;5;9;8.0;2
472;7;0;8;30;25;3;10;6;9;8;9;8;1;10;10;10;5;9;6.0;2
472;7;0;12;32;25;3;10;6;9;8;9;8;1;10;10;10;5;9;;2
473;8;0;10;23;34;4;7;5;8;8;8;9;8;8;9;9;7;7;8.0;2
473;8;0;11;30;34;4;7;5;8;8;8;9;8;8;9;9;7;7;10.0;2
473;8;0;3;28;34;4;7;5;8;8;8;9;8;8;9;9;7;7;8.0;2
473;8;0;9;31;34;4;7;5;8;8;8;9;8;8;9;9;7;7;8.0;2
473;8;0;6;29;34;4;7;5;8;8;8;9;8;8;9;9;7;7;8.0;2
473;8;0;8;32;34;4;7;5;8;8;8;9;8;8;9;9;7;7;8.0;2
473;8;0;2;24;34;4;7;5;8;8;8;9;8;8;9;9;7;7;9.0;2
473;8;0;12;29;34;4;7;5;8;8;8;9;8;8;9;9;7;7;8.0;2
473;8;0;13;28;34;4;7;5;8;8;8;9;8;8;9;9;7;7;8.0;2
473;8;0;4;29;34;4;7;5;8;8;8;9;8;8;9;9;7;7;10.0;2
473;8;0;14;29;34;4;7;5;8;8;8;9;8;8;9;9;7;7;9.0;2
473;8;0;7;30;34;4;7;5;8;8;8;9;8;8;9;9;7;7;8.0;2
473;8;0;15;20;34;4;7;5;8;8;8;9;8;8;9;9;7;7;8.0;2
473;8;0;1;30;34;4;7;5;8;8;8;9;8;8;9;9;7;7;10.0;2
473;8;0;5;32;34;4;7;5;8;8;8;9;8;8;9;9;7;7;10.0;2
474;9;0;9;23;30;1;10;2;10;7;9;8;1;4;3;10;6;9;6.0;1
474;9;0;10;30;30;1;10;2;10;7;9;8;1;4;3;10;6;9;5.0;1
474;9;0;2;28;30;1;10;2;10;7;9;8;1;4;3;10;6;9;9.0;1
474;9;0;8;31;30;1;10;2;10;7;9;8;1;4;3;10;6;9;3.0;1
474;9;0;5;29;30;1;10;2;10;7;9;8;1;4;3;10;6;9;6.0;1
474;9;0;7;32;30;1;10;2;10;7;9;8;1;4;3;10;6;9;6.0;1
474;9;0;1;24;30;1;10;2;10;7;9;8;1;4;3;10;6;9;5.0;1
474;9;0;11;29;30;1;10;2;10;7;9;8;1;4;3;10;6;9;6.0;1
474;9;0;12;28;30;1;10;2;10;7;9;8;1;4;3;10;6;9;9.0;1
474;9;0;3;29;30;1;10;2;10;7;9;8;1;4;3;10;6;9;7.0;1
474;9;0;13;29;30;1;10;2;10;7;9;8;1;4;3;10;6;9;7.0;1
474;9;0;6;30;30;1;10;2;10;7;9;8;1;4;3;10;6;9;9.0;1
474;9;0;14;20;30;1;10;2;10;7;9;8;1;4;3;10;6;9;9.0;1
474;9;0;15;30;30;1;10;2;10;7;9;8;1;4;3;10;6;9;9.0;1
474;9;0;4;32;30;1;10;2;10;7;9;8;1;4;3;10;6;9;10.0;1
475;10;0;1;23;27;3;1;1;10;5;2;4;4;9;8;5;6;9;3.0;1
475;10;0;2;30;27;3;1;1;10;5;2;4;4;9;8;5;6;9;6.0;1
475;10;0;9;28;27;3;1;1;10;5;2;4;4;9;8;5;6;9;6.0;1
475;10;0;15;31;27;3;1;1;10;5;2;4;4;9;8;5;6;9;3.0;1
475;10;0;12;29;27;3;1;1;10;5;2;4;4;9;8;5;6;9;4.0;1
475;10;0;14;32;27;3;1;1;10;5;2;4;4;9;8;5;6;9;5.0;1
475;10;0;8;24;27;3;1;1;10;5;2;4;4;9;8;5;6;9;3.0;1
475;10;0;3;29;27;3;1;1;10;5;2;4;4;9;8;5;6;9;4.0;1
475;10;0;4;28;27;3;1;1;10;5;2;4;4;9;8;5;6;9;6.0;1
475;10;0;10;29;27;3;1;1;10;5;2;4;4;9;8;5;6;9;3.0;1
475;10;0;5;29;27;3;1;1;10;5;2;4;4;9;8;5;6;9;7.0;1
475;10;0;13;30;27;3;1;1;10;5;2;4;4;9;8;5;6;9;5.0;1
475;10;0;6;20;27;3;1;1;10;5;2;4;4;9;8;5;6;9;7.0;1
475;10;0;7;30;27;3;1;1;10;5;2;4;4;9;8;5;6;9;4.0;1
475;10;0;11;32;27;3;1;1;10;5;2;4;4;9;8;5;6;9;5.0;1
476;11;0;15;23;25;2;4;1;9;5;4;3;3;3;3;7;6;3;3.0;5
476;11;0;1;30;25;2;4;1;9;5;4;3;3;3;3;7;6;3;6.0;5
476;11;0;8;28;25;2;4;1;9;5;4;3;3;3;3;7;6;3;7.0;5
476;11;0;14;31;25;2;4;1;9;5;4;3;3;3;3;7;6;3;6.0;5
476;11;0;11;29;25;2;4;1;9;5;4;3;3;3;3;7;6;3;8.0;5
476;11;0;13;32;25;2;4;1;9;5;4;3;3;3;3;7;6;3;7.0;5
476;11;0;7;24;25;2;4;1;9;5;4;3;3;3;3;7;6;3;2.0;5
476;11;0;2;29;25;2;4;1;9;5;4;3;3;3;3;7;6;3;5.0;5
476;11;0;3;28;25;2;4;1;9;5;4;3;3;3;3;7;6;3;5.0;5
476;11;0;9;29;25;2;4;1;9;5;4;3;3;3;3;7;6;3;6.0;5
476;11;0;4;29;25;2;4;1;9;5;4;3;3;3;3;7;6;3;8.0;5
476;11;0;12;30;25;2;4;1;9;5;4;3;3;3;3;7;6;3;7.0;5
476;11;0;5;20;25;2;4;1;9;5;4;3;3;3;3;7;6;3;;5
476;11;0;6;30;25;2;4;1;9;5;4;3;3;3;3;7;6;3;4.0;5
476;11;0;10;32;25;2;4;1;9;5;4;3;3;3;3;7;6;3;7.0;5
477;12;0;5;23;27;3;9;6;8;8;8;7;4;7;8;7;6;4;5.0;1
477;12;0;6;30;27;3;9;6;8;8;8;7;4;7;8;7;6;4;8.0;1
477;12;0;13;28;27;3;9;6;8;8;8;7;4;7;8;7;6;4;8.0;1
477;12;0;4;31;27;3;9;6;8;8;8;7;4;7;8;7;6;4;6.0;1
477;12;0;1;29;27;3;9;6;8;8;8;7;4;7;8;7;6;4;4.0;1
477;12;0;3;32;27;3;9;6;8;8;8;7;4;7;8;7;6;4;5.0;1
477;12;0;12;24;27;3;9;6;8;8;8;7;4;7;8;7;6;4;6.0;1
477;12;0;7;29;27;3;9;6;8;8;8;7;4;7;8;7;6;4;7.0;1
477;12;0;8;28;27;3;9;6;8;8;8;7;4;7;8;7;6;4;8.0;1
477;12;0;14;29;27;3;9;6;8;8;8;7;4;7;8;7;6;4;8.0;1
477;12;0;9;29;27;3;9;6;8;8;8;7;4;7;8;7;6;4;8.0;1
477;12;0;2;30;27;3;9;6;8;8;8;7;4;7;8;7;6;4;8.0;1
477;12;0;10;20;27;3;9;6;8;8;8;7;4;7;8;7;6;4;7.0;1
477;12;0;11;30;27;3;9;6;8;8;8;7;4;7;8;7;6;4;7.0;1
477;12;0;15;32;27;3;9;6;8;8;8;7;4;7;8;7;6;4;8.0;1
478;14;0;3;23;26;2;9;7;7;9;9;8;4;7;9;9;4;6;7.0;1
478;14;0;4;30;26;2;9;7;7;9;9;8;4;7;9;9;4;6;6.0;1
478;14;0;11;28;26;2;9;7;7;9;9;8;4;7;9;9;4;6;7.0;1
478;14;0;2;31;26;2;9;7;7;9;9;8;4;7;9;9;4;6;5.0;1
478;14;0;14;29;26;2;9;7;7;9;9;8;4;7;9;9;4;6;5.0;1
478;14;0;1;32;26;2;9;7;7;9;9;8;4;7;9;9;4;6;6.0;1
478;14;0;10;24;26;2;9;7;7;9;9;8;4;7;9;9;4;6;5.0;1
478;14;0;5;29;26;2;9;7;7;9;9;8;4;7;9;9;4;6;7.0;1
478;14;0;6;28;26;2;9;7;7;9;9;8;4;7;9;9;4;6;7.0;1
478;14;0;12;29;26;2;9;7;7;9;9;8;4;7;9;9;4;6;;1
478;14;0;7;29;26;2;9;7;7;9;9;8;4;7;9;9;4;6;9.0;1
478;14;0;15;30;26;2;9;7;7;9;9;8;4;7;9;9;4;6;9.0;1
478;14;0;8;20;26;2;9;7;7;9;9;8;4;7;9;9;4;6;9.0;1
478;14;0;9;30;26;2;9;7;7;9;9;8;4;7;9;9;4;6;8.0;1
478;14;0;13;32;26;2;9;7;7;9;9;8;4;7;9;9;4;6;4.0;1
479;15;0;8;23;27;2;10;7;9;7;9;5;4;7;7;7;7;7;4.0;1
479;15;0;9;30;27;2;10;7;9;7;9;5;4;7;7;7;7;7;6.0;1
479;15;0;1;28;27;2;10;7;9;7;9;5;4;7;7;7;7;7;5.0;1
479;15;0;7;31;27;2;10;7;9;7;9;5;4;7;7;7;7;7;2.0;1
479;15;0;4;29;27;2;10;7;9;7;9;5;4;7;7;7;7;7;1.0;1
479;15;0;6;32;27;2;10;7;9;7;9;5;4;7;7;7;7;7;6.0;1
479;15;0;15;24;27;2;10;7;9;7;9;5;4;7;7;7;7;7;2.0;1
479;15;0;10;29;27;2;10;7;9;7;9;5;4;7;7;7;7;7;4.0;1
479;15;0;11;28;27;2;10;7;9;7;9;5;4;7;7;7;7;7;7.0;1
479;15;0;2;29;27;2;10;7;9;7;9;5;4;7;7;7;7;7;5.0;1
479;15;0;12;29;27;2;10;7;9;7;9;5;4;7;7;7;7;7;7.0;1
479;15;0;5;30;27;2;10;7;9;7;9;5;4;7;7;7;7;7;4.0;1
479;15;0;13;20;27;2;10;7;9;7;9;5;4;7;7;7;7;7;7.0;1
479;15;0;14;30;27;2;10;7;9;7;9;5;4;7;7;7;7;7;5.0;1
479;15;0;3;32;27;2;10;7;9;7;9;5;4;7;7;7;7;7;6.0;1
480;16;0;12;23;26;2;7;1;9;9;3;10;3;3;4;4;5;7;5.0;1
480;16;0;13;30;26;2;7;1;9;9;3;10;3;3;4;4;5;7;7.0;1
480;16;0;5;28;26;2;7;1;9;9;3;10;3;3;4;4;5;7;10.0;1
480;16;0;11;31;26;2;7;1;9;9;3;10;3;3;4;4;5;7;;1
480;16;0;8;29;26;2;7;1;9;9;3;10;3;3;4;4;5;7;6.0;1
480;16;0;10;32;26;2;7;1;9;9;3;10;3;3;4;4;5;7;8.0;1
480;16;0;4;24;26;2;7;1;9;9;3;10;3;3;4;4;5;7;1.0;1
480;16;0;14;29;26;2;7;1;9;9;3;10;3;3;4;4;5;7;8.0;1
480;16;0;15;28;26;2;7;1;9;9;3;10;3;3;4;4;5;7;7.0;1
480;16;0;6;29;26;2;7;1;9;9;3;10;3;3;4;4;5;7;6.0;1
480;16;0;1;29;26;2;7;1;9;9;3;10;3;3;4;4;5;7;7.0;1
480;16;0;9;30;26;2;7;1;9;9;3;10;3;3;4;4;5;7;9.0;1
480;16;0;2;20;26;2;7;1;9;9;3;10;3;3;4;4;5;7;7.0;1
480;16;0;3;30;26;2;7;1;9;9;3;10;3;3;4;4;5;7;8.0;1
480;16;0;7;32;26;2;7;1;9;9;3;10;3;3;4;4;5;7;6.0;1
481;1;1;4;24;23;2;3;3;9;7;1;8;2;7;10;10;6;1;6.0;2
481;1;1;11;24;23;2;3;3;9;7;1;8;2;7;10;10;6;1;8.0;2
481;1;1;7;25;23;2;3;3;9;7;1;8;2;7;10;10;6;1;7.0;2
481;1;1;6;25;23;2;3;3;9;7;1;8;2;7;10;10;6;1;7.0;2
481;1;1;14;29;23;2;3;3;9;7;1;8;2;7;10;10;6;1;5.0;2
481;1;1;13;30;23;2;3;3;9;7;1;8;2;7;10;10;6;1;6.0;2
481;1;1;2;25;23;2;3;3;9;7;1;8;2;7;10;10;6;1;6.0;2
481;1;1;10;34;23;2;3;3;9;7;1;8;2;7;10;10;6;1;2.0;2
481;1;1;9;30;23;2;3;3;9;7;1;8;2;7;10;10;6;1;4.0;2
481;1;1;1;27;23;2;3;3;9;7;1;8;2;7;10;10;6;1;7.0;2
481;1;1;15;25;23;2;3;3;9;7;1;8;2;7;10;10;6;1;5.0;2
481;1;1;5;27;23;2;3;3;9;7;1;8;2;7;10;10;6;1;5.0;2
481;1;1;3;26;23;2;3;3;9;7;1;8;2;7;10;10;6;1;8.0;2
481;1;1;8;27;23;2;3;3;9;7;1;8;2;7;10;10;6;1;7.0;2
481;1;1;12;26;23;2;3;3;9;7;1;8;2;7;10;10;6;1;6.0;2
482;2;1;5;24;30;2;9;7;9;5;8;9;6;7;7;4;4;3;6.0;2
482;2;1;12;24;30;2;9;7;9;5;8;9;6;7;7;4;4;3;6.0;2
482;2;1;8;25;30;2;9;7;9;5;8;9;6;7;7;4;4;3;8.0;2
482;2;1;7;25;30;2;9;7;9;5;8;9;6;7;7;4;4;3;5.0;2
482;2;1;15;29;30;2;9;7;9;5;8;9;6;7;7;4;4;3;6.0;2
482;2;1;14;30;30;2;9;7;9;5;8;9;6;7;7;4;4;3;6.0;2
482;2;1;3;25;30;2;9;7;9;5;8;9;6;7;7;4;4;3;6.0;2
482;2;1;11;34;30;2;9;7;9;5;8;9;6;7;7;4;4;3;5.0;2
482;2;1;10;30;30;2;9;7;9;5;8;9;6;7;7;4;4;3;6.0;2
482;2;1;2;27;30;2;9;7;9;5;8;9;6;7;7;4;4;3;7.0;2
482;2;1;1;25;30;2;9;7;9;5;8;9;6;7;7;4;4;3;6.0;2
482;2;1;6;27;30;2;9;7;9;5;8;9;6;7;7;4;4;3;5.0;2
482;2;1;4;26;30;2;9;7;9;5;8;9;6;7;7;4;4;3;5.0;2
482;2;1;9;27;30;2;9;7;9;5;8;9;6;7;7;4;4;3;5.0;2
482;2;1;13;26;30;2;9;7;9;5;8;9;6;7;7;4;4;3;;2
483;3;1;12;24;28;2;10;1;10;10;5;10;5;10;10;10;10;5;9.0;6
483;3;1;4;24;28;2;10;1;10;10;5;10;5;10;10;10;10;5;9.0;6
483;3;1;15;25;28;2;10;1;10;10;5;10;5;10;10;10;10;5;10.0;6
483;3;1;14;25;28;2;10;1;10;10;5;10;5;10;10;10;10;5;10.0;6
483;3;1;7;29;28;2;10;1;10;10;5;10;5;10;10;10;10;5;10.0;6
483;3;1;6;30;28;2;10;1;10;10;5;10;5;10;10;10;10;5;9.0;6
483;3;1;10;25;28;2;10;1;10;10;5;10;5;10;10;10;10;5;10.0;6
483;3;1;3;34;28;2;10;1;10;10;5;10;5;10;10;10;10;5;10.0;6
483;3;1;2;30;28;2;10;1;10;10;5;10;5;10;10;10;10;5;10.0;6
483;3;1;9;27;28;2;10;1;10;10;5;10;5;10;10;10;10;5;9.0;6
483;3;1;8;25;28;2;10;1;10;10;5;10;5;10;10;10;10;5;9.0;6
483;3;1;13;27;28;2;10;1;10;10;5;10;5;10;10;10;10;5;9.0;6
483;3;1;11;26;28;2;10;1;10;10;5;10;5;10;10;10;10;5;9.0;6
483;3;1;1;27;28;2;10;1;10;10;5;10;5;10;10;10;10;5;10.0;6
483;3;1;5;26;28;2;10;1;10;10;5;10;5;10;10;10;10;5;10.0;6
484;4;1;3;24;31;4;7;3;9;9;9;9;1;9;9;9;2;7;10.0;1
484;4;1;10;24;31;4;7;3;9;9;9;9;1;9;9;9;2;7;7.0;1
484;4;1;6;25;31;4;7;3;9;9;9;9;1;9;9;9;2;7;8.0;1
484;4;1;5;25;31;4;7;3;9;9;9;9;1;9;9;9;2;7;8.0;1
484;4;1;13;29;31;4;7;3;9;9;9;9;1;9;9;9;2;7;8.0;1
484;4;1;12;30;31;4;7;3;9;9;9;9;1;9;9;9;2;7;10.0;1
484;4;1;1;25;31;4;7;3;9;9;9;9;1;9;9;9;2;7;8.0;1
484;4;1;9;34;31;4;7;3;9;9;9;9;1;9;9;9;2;7;5.0;1
484;4;1;8;30;31;4;7;3;9;9;9;9;1;9;9;9;2;7;9.0;1
484;4;1;15;27;31;4;7;3;9;9;9;9;1;9;9;9;2;7;7.0;1
484;4;1;14;25;31;4;7;3;9;9;9;9;1;9;9;9;2;7;8.0;1
484;4;1;4;27;31;4;7;3;9;9;9;9;1;9;9;9;2;7;7.0;1
484;4;1;2;26;31;4;7;3;9;9;9;9;1;9;9;9;2;7;7.0;1
484;4;1;7;27;31;4;7;3;9;9;9;9;1;9;9;9;2;7;6.0;1
484;4;1;11;26;31;4;7;3;9;9;9;9;1;9;9;9;2;7;10.0;1
485;5;1;15;24;29;1;6;10;7;7;4;9;8;8;8;8;7;4;9.0;2
485;5;1;7;24;29;1;6;10;7;7;4;9;8;8;8;8;7;4;10.0;2
485;5;1;3;25;29;1;6;10;7;7;4;9;8;8;8;8;7;4;10.0;2
485;5;1;2;25;29;1;6;10;7;7;4;9;8;8;8;8;7;4;9.0;2
485;5;1;10;29;29;1;6;10;7;7;4;9;8;8;8;8;7;4;10.0;2
485;5;1;9;30;29;1;6;10;7;7;4;9;8;8;8;8;7;4;9.0;2
485;5;1;13;25;29;1;6;10;7;7;4;9;8;8;8;8;7;4;10.0;2
485;5;1;6;34;29;1;6;10;7;7;4;9;8;8;8;8;7;4;8.0;2
485;5;1;5;30;29;1;6;10;7;7;4;9;8;8;8;8;7;4;10.0;2
485;5;1;12;27;29;1;6;10;7;7;4;9;8;8;8;8;7;4;10.0;2
485;5;1;11;25;29;1;6;10;7;7;4;9;8;8;8;8;7;4;10.0;2
485;5;1;1;27;29;1;6;10;7;7;4;9;8;8;8;8;7;4;10.0;2
485;5;1;14;26;29;1;6;10;7;7;4;9;8;8;8;8;7;4;10.0;2
485;5;1;4;27;29;1;6;10;7;7;4;9;8;8;8;8;7;4;10.0;2
485;5;1;8;26;29;1;6;10;7;7;4;9;8;8;8;8;7;4;10.0;2
486;6;1;2;24;32;3;7;1;10;6;4;8;1;7;10;8;2;2;9.0;3
486;6;1;9;24;32;3;7;1;10;6;4;8;1;7;10;8;2;2;4.0;3
486;6;1;5;25;32;3;7;1;10;6;4;8;1;7;10;8;2;2;8.0;3
486;6;1;4;25;32;3;7;1;10;6;4;8;1;7;10;8;2;2;8.0;3
486;6;1;12;29;32;3;7;1;10;6;4;8;1;7;10;8;2;2;7.0;3
486;6;1;11;30;32;3;7;1;10;6;4;8;1;7;10;8;2;2;6.0;3
486;6;1;15;25;32;3;7;1;10;6;4;8;1;7;10;8;2;2;6.0;3
486;6;1;8;34;32;3;7;1;10;6;4;8;1;7;10;8;2;2;4.0;3
486;6;1;7;30;32;3;7;1;10;6;4;8;1;7;10;8;2;2;9.0;3
486;6;1;14;27;32;3;7;1;10;6;4;8;1;7;10;8;2;2;5.0;3
486;6;1;13;25;32;3;7;1;10;6;4;8;1;7;10;8;2;2;6.0;3
486;6;1;3;27;32;3;7;1;10;6;4;8;1;7;10;8;2;2;7.0;3
486;6;1;1;26;32;3;7;1;10;6;4;8;1;7;10;8;2;2;8.0;3
486;6;1;6;27;32;3;7;1;10;6;4;8;1;7;10;8;2;2;7.0;3
486;6;1;10;26;32;3;7;1;10;6;4;8;1;7;10;8;2;2;6.0;3
487;7;1;11;24;24;4;4;4;8;3;2;7;8;5;9;10;6;2;5.0;1
487;7;1;3;24;24;4;4;4;8;3;2;7;8;5;9;10;6;2;5.0;1
487;7;1;14;25;24;4;4;4;8;3;2;7;8;5;9;10;6;2;6.0;1
487;7;1;13;25;24;4;4;4;8;3;2;7;8;5;9;10;6;2;5.0;1
487;7;1;6;29;24;4;4;4;8;3;2;7;8;5;9;10;6;2;4.0;1
487;7;1;5;30;24;4;4;4;8;3;2;7;8;5;9;10;6;2;5.0;1
487;7;1;9;25;24;4;4;4;8;3;2;7;8;5;9;10;6;2;5.0;1
487;7;1;2;34;24;4;4;4;8;3;2;7;8;5;9;10;6;2;5.0;1
487;7;1;1;30;24;4;4;4;8;3;2;7;8;5;9;10;6;2;7.0;1
487;7;1;8;27;24;4;4;4;8;3;2;7;8;5;9;10;6;2;7.0;1
487;7;1;7;25;24;4;4;4;8;3;2;7;8;5;9;10;6;2;5.0;1
487;7;1;12;27;24;4;4;4;8;3;2;7;8;5;9;10;6;2;6.0;1
487;7;1;10;26;24;4;4;4;8;3;2;7;8;5;9;10;6;2;6.0;1
487;7;1;15;27;24;4;4;4;8;3;2;7;8;5;9;10;6;2;7.0;1
487;7;1;4;26;24;4;4;4;8;3;2;7;8;5;9;10;6;2;5.0;1
488;8;1;6;24;29;4;3;3;9;1;1;8;8;8;8;8;8;3;8.0;3
488;8;1;13;24;29;4;3;3;9;1;1;8;8;8;8;8;8;3;8.0;3
488;8;1;9;25;29;4;3;3;9;1;1;8;8;8;8;8;8;3;8.0;3
488;8;1;8;25;29;4;3;3;9;1;1;8;8;8;8;8;8;3;5.0;3
488;8;1;1;29;29;4;3;3;9;1;1;8;8;8;8;8;8;3;8.0;3
488;8;1;15;30;29;4;3;3;9;1;1;8;8;8;8;8;8;3;5.0;3
488;8;1;4;25;29;4;3;3;9;1;1;8;8;8;8;8;8;3;8.0;3
488;8;1;12;34;29;4;3;3;9;1;1;8;8;8;8;8;8;3;5.0;3
488;8;1;11;30;29;4;3;3;9;1;1;8;8;8;8;8;8;3;9.0;3
