citizen-id,age,workclass,education,education-num,marital-status,occupation,race,sex,hours-per-week,native-country,salary-class
3354,33, Private, Bachelors,13, Married-civ-spouse, Farming-fishing, White, Male,40, England, <=50K
3355,22,Unknown, Some-college,10, Never-married,Unknown, White, Female,30, United-States, <=50K
3356,28, Private, Assoc-acdm,12, Married-civ-spouse, Sales, White, Male,30, United-States, <=50K
3357,22,Unknown, Some-college,10, Separated,Unknown, White, Male,25, United-States, <=50K
3358,47, Private, HS-grad,9, Married-civ-spouse, Other-service, White, Male,40, United-States, >50K
3359,67,Unknown, 11th,7, Married-civ-spouse,Unknown, White, Male,, United-States, <=50K
3360,20,Unknown, 10th,6, Never-married,Unknown, White, Male,40, United-States, <=50K
3361,34, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, White, Male,70, United-States, <=50K
3362,26, Private, Prof-school,15, Married-civ-spouse, Prof-specialty, White, Male,60, United-States, >50K
3363,36, Private, Some-college,10, Married-civ-spouse, Craft-repair, White, Male,44, United-States, >50K
3364,28, Private, HS-grad,9, Never-married, Handlers-cleaners, White, Male,40, United-States, <=50K
3365,22, Private, HS-grad,9, Never-married, Transport-moving, Black, Male,40, United-States, <=50K
3366,47, Private, Some-college,10, Separated, Other-service, Black, Female,35, United-States, <=50K
3367,33, Private, Assoc-voc,11, Never-married, Adm-clerical, White, Male,45, United-States, <=50K
3368,34, Self-emp-inc, Masters,14, Separated, Prof-specialty, White, Female,40, United-States, >50K
3369,25, Private, HS-grad,9, Never-married, Craft-repair, White, Male,40, United-States, <=50K
3370,37, Private, 9th,5, Married-civ-spouse, Handlers-cleaners, White, Male,50, Mexico, <=50K
3371,36, State-gov, HS-grad,9, Married-civ-spouse, Protective-serv, White, Male,40, United-States, <=50K
3372,61, Local-gov, Bachelors,13, Separated, Prof-specialty, White, Male,30,Unknown, <=50K
3373,74,Unknown, 9th,5, Married-civ-spouse,Unknown, White, Male,40, United-States, <=50K
3374,57, Private, Some-college,10, Married-civ-spouse, Craft-repair, White, Male,40, Poland, <=50K
3375,55, Private, Doctorate,16, Never-married, Prof-specialty, White, Male,40, England, <=50K
3376,20, Private, HS-grad,9, Divorced, Sales, Black, Female,40, United-States, <=50K
3377,43, Private, HS-grad,9, Never-married, Sales, Black, Female,44, United-States, <=50K
3378,54, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, White, Male,40, England, >50K
3379,25, Private, Some-college,10, Separated, Adm-clerical, White, Female,40, United-States, <=50K
3380,42, Private, Some-college,10, Divorced, Exec-managerial, White, Male,40, United-States, <=50K
3381,23,Unknown, Some-college,10, Never-married,Unknown, White, Female,35, United-States, <=50K
3382,17, Private, 11th,7, Never-married, Craft-repair, White, Male,10, United-States, <=50K
3383,39,Unknown, HS-grad,9, Never-married,Unknown, White, Male,40, United-States, <=50K
3384,63, Private, 7th-8th,4, Married-spouse-absent, Other-service, Amer-Indian-Eskimo, Female,40, United-States, <=50K
3385,19, Private, Some-college,10, Never-married, Exec-managerial, White, Female,30, United-States, <=50K
3386,56, Self-emp-inc, Bachelors,13, Married-civ-spouse, Sales, White, Male,50, United-States, >50K
3387,33, Self-emp-not-inc, Bachelors,13, Married-civ-spouse, Sales, White, Male,45, United-States, >50K
3388,37, Private, Bachelors,13, Married-civ-spouse, Farming-fishing, White, Male,50, United-States, <=50K
3389,27, Private, 7th-8th,4, Married-civ-spouse, Transport-moving, White, Male,45, United-States, <=50K
3390,36, Local-gov, Bachelors,13, Married-civ-spouse, Adm-clerical, White, Male,40, United-States, <=50K
3391,30, Self-emp-inc, HS-grad,9, Married-civ-spouse, Exec-managerial, White, Male,65, Canada, >50K
3392,22, Private, Bachelors,13, Never-married, Prof-specialty, White, Male,55, United-States, <=50K
3393,35, Private, Some-college,10, Married-civ-spouse, Handlers-cleaners, White, Male,40, United-States, <=50K
3394,20, Private, HS-grad,9, Never-married, Handlers-cleaners, White, Male,45, United-States, <=50K
3395,18, Private, Some-college,10, Never-married, Sales, White, Female,40, United-States, <=50K
3396,25, Private, 12th,8, Never-married, Machine-op-inspct, White, Male,40, United-States, <=50K
3397,53, Private, Masters,14, Never-married, Prof-specialty, White, Female,54, United-States, >50K
3398,21,Unknown, Some-college,10, Never-married,Unknown, White, Female,40, United-States, <=50K
3399,19, Private, HS-grad,9, Never-married, Sales, White, Female,35, United-States, <=50K
3400,34, Private, HS-grad,9, Divorced, Machine-op-inspct, White, Male,30, United-States, <=50K
3401,32, State-gov, Some-college,10, Never-married, Adm-clerical, Black, Female,40, United-States, <=50K
3402,20, Private, Some-college,10, Never-married, Machine-op-inspct, Amer-Indian-Eskimo, Male,40, United-States, <=50K
3403,70, Private, 7th-8th,4, Married-civ-spouse, Other-service, White, Male,25, United-States, <=50K
3404,57, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, White, Male,40, United-States, >50K
3405,54, Private, Some-college,10, Married-civ-spouse, Sales, White, Male,50, United-States, <=50K
3406,34, Private, Assoc-voc,11, Married-civ-spouse, Machine-op-inspct, White, Male,40, United-States, <=50K
3407,48, Private, Some-college,10, Married-civ-spouse, Exec-managerial, White, Male,40, United-States, >50K
3408,42, Private, 11th,7, Married-civ-spouse, Other-service, White, Female,40, United-States, <=50K
3409,45, Private, HS-grad,9, Never-married, Adm-clerical, White, Male,40, United-States, <=50K
3410,27, Private, Some-college,10, Never-married, Other-service, White, Male,40, United-States, <=50K
3411,51, Private, 10th,6, Married-civ-spouse, Other-service, White, Male,40, Mexico, <=50K
3412,36, Local-gov, Some-college,10, Divorced, Adm-clerical, White, Female,65, United-States, <=50K
3413,33, Private, Some-college,10, Never-married, Exec-managerial, Asian-Pac-Islander, Male,40, Philippines, <=50K
3414,50, Private, Some-college,10, Never-married, Farming-fishing, White, Male,40, United-States, <=50K
3415,44, Private, Bachelors,13, Divorced, Exec-managerial, White, Male,50, United-States, >50K
3416,39, Local-gov, Masters,14, Married-civ-spouse, Prof-specialty, White, Male,40, United-States, >50K
3417,55, Self-emp-not-inc, 9th,5, Married-civ-spouse, Farming-fishing, White, Male,25, United-States, <=50K
3418,24, Private, Some-college,10, Never-married, Adm-clerical, White, Female,40, United-States, <=50K
3419,35, Private, HS-grad,9, Never-married, Sales, White, Male,40, United-States, <=50K
3420,32, Self-emp-not-inc, 12th,8, Married-civ-spouse, Craft-repair, White, Male,40, United-States, <=50K
3421,66,Unknown, Bachelors,13, Married-civ-spouse,Unknown, White, Male,40, United-States, >50K
3422,68, Private, HS-grad,9, Widowed, Adm-clerical, White, Female,30, United-States, <=50K
3423,29, Private, 11th,7, Married-civ-spouse, Transport-moving, White, Male,60, United-States, <=50K
3424,24, Self-emp-not-inc, Bachelors,13, Never-married, Sales, White, Male,40, United-States, <=50K
3425,61, Private, 9th,5, Married-civ-spouse, Machine-op-inspct, White, Male,40, United-States, <=50K
3426,34, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, White, Male,44, United-States, >50K
3427,55, Self-emp-inc, Prof-school,15, Married-civ-spouse, Prof-specialty, White, Male,35, Greece, >50K
3428,20,Unknown, Some-college,10, Never-married,Unknown, White, Male,36, United-States, <=50K
3429,41, Private, HS-grad,9, Never-married, Sales, White, Female,40, United-States, <=50K
3430,36, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Farming-fishing, White, Male,84, United-States, <=50K
3431,60, Private, HS-grad,9, Married-civ-spouse, Craft-repair, White, Male,40, United-States, >50K
3432,61, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Craft-repair, White, Male,52, United-States, >50K
3433,35, Private, Prof-school,15, Married-civ-spouse, Sales, Asian-Pac-Islander, Male,35, China, <=50K
3434,42, State-gov, Bachelors,13, Married-civ-spouse, Exec-managerial, White, Male,50, United-States, >50K
3435,26, Private, Bachelors,13, Never-married, Tech-support, White, Male,40, United-States, <=50K
3436,44, Local-gov, Some-college,10, Never-married, Other-service, Black, Female,40, United-States, <=50K
3437,31, State-gov, Masters,14, Never-married, Adm-clerical, White, Male,25, United-States, <=50K
3438,39, State-gov, HS-grad,9, Never-married, Other-service, Black, Male,40, United-States, <=50K
3439,20, Private, Some-college,10, Never-married, Tech-support, White, Female,24, United-States, <=50K
3440,32, Self-emp-inc, Some-college,10, Married-civ-spouse, Craft-repair, White, Male,40, United-States, <=50K
3441,32, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Sales, White, Male,40, United-States, <=50K
3442,61, Private, 9th,5, Married-civ-spouse, Machine-op-inspct, Black, Male,20, Trinadad&Tobago, <=50K
3443,54, Local-gov, Some-college,10, Divorced, Adm-clerical, White, Female,40, United-States, <=50K
3444,23, Private, Assoc-acdm,12, Never-married, Craft-repair, White, Male,40, United-States, <=50K
3445,19, Private, HS-grad,9, Never-married, Sales, White, Male,, United-States, <=50K
3446,31, Private, Some-college,10, Married-civ-spouse, Prof-specialty, Amer-Indian-Eskimo, Male,40, United-States, <=50K
3447,35, Private, 5th-6th,3, Married-civ-spouse, Handlers-cleaners, White, Male,40, Mexico, <=50K
3448,29, Private, HS-grad,9, Divorced, Other-service, White, Female,25, United-States, <=50K
3449,29, Local-gov, HS-grad,9, Never-married, Protective-serv, Black, Female,40, United-States, <=50K
3450,25, Private, 10th,6, Separated, Other-service, White, Female,25, United-States, <=50K
3451,46, Private, Bachelors,13, Divorced, Sales, White, Female,40, United-States, <=50K
3452,35, Private, Assoc-voc,11, Never-married, Other-service, White, Female,30, United-States, <=50K
3453,20, Private, 10th,6, Never-married, Sales, Other, Male,40, United-States, <=50K
3454,24, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Adm-clerical, White, Female,40, United-States, <=50K
3455,48, Private, HS-grad,9, Divorced, Adm-clerical, White, Female,37, United-States, <=50K
3456,37, Private, HS-grad,9, Divorced, Machine-op-inspct, White, Female,40, United-States, <=50K
3457,60, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Sales, White, Male,40, United-States, <=50K
3458,39, Private, HS-grad,9, Married-civ-spouse, Craft-repair, White, Male,40, United-States, <=50K
3459,29, Local-gov, Some-college,10, Separated, Adm-clerical, White, Female,38, United-States, <=50K
3460,31, Self-emp-not-inc, Assoc-voc,11, Divorced, Craft-repair, White, Male,20, United-States, <=50K
3461,38, Private, Assoc-voc,11, Married-civ-spouse, Craft-repair, White, Male,40, United-States, >50K
3462,26, Self-emp-not-inc, Assoc-acdm,12, Never-married, Craft-repair, White, Male,40, United-States, <=50K
3463,64, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, White, Male,40, United-States, >50K
3464,46, Private, Assoc-voc,11, Divorced, Protective-serv, Black, Male,40, United-States, <=50K
3465,69,Unknown, HS-grad,9, Married-civ-spouse,Unknown, White, Male,, United-States, <=50K
3466,39, Private, HS-grad,9, Married-civ-spouse, Sales, White, Male,44, United-States, >50K
3467,48, Private, HS-grad,9, Divorced, Machine-op-inspct, White, Female,55, United-States, <=50K
3468,46, Private, HS-grad,9, Divorced, Sales, White, Female,40, United-States, <=50K
3469,42, Private, Bachelors,13, Divorced, Sales, White, Male,40, United-States, <=50K
3470,39, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Sales, Black, Female,54, Dominican-Republic, >50K
3471,50, Federal-gov, Masters,14, Married-civ-spouse, Tech-support, White, Male,40, United-States, >50K
3472,24, Private, Bachelors,13, Never-married, Prof-specialty, White, Female,40, United-States, <=50K
3473,30, Private, Assoc-voc,11, Married-civ-spouse, Tech-support, White, Female,40, Canada, >50K
3474,39, Self-emp-inc, Bachelors,13, Married-civ-spouse, Sales, White, Male,60, United-States, >50K
3475,29, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Craft-repair, White, Male,40, United-States, <=50K
3476,23, Private, 11th,7, Never-married, Transport-moving, White, Female,38, United-States, <=50K
3477,21,Unknown, Assoc-voc,11, Never-married,Unknown, White, Male,40, United-States, <=50K
3478,32, Private, 10th,6, Separated, Craft-repair, White, Male,40, United-States, <=50K
3479,69, Self-emp-inc, Bachelors,13, Married-civ-spouse, Machine-op-inspct, White, Male,30, United-States, <=50K
3480,55, Private, HS-grad,9, Separated, Handlers-cleaners, White, Male,40, United-States, <=50K
3481,41, Private, Some-college,10, Married-civ-spouse, Sales, White, Male,50, United-States, <=50K
3482,44, Self-emp-inc, Bachelors,13, Married-civ-spouse, Exec-managerial, White, Male,52, United-States, >50K
3483,18, Private, 11th,7, Never-married, Adm-clerical, White, Male,40, United-States, <=50K
3484,74, Self-emp-not-inc, Bachelors,13, Married-civ-spouse, Exec-managerial, White, Male,10, United-States, <=50K
3485,40, Private, Doctorate,16, Married-civ-spouse, Prof-specialty, White, Male,40, United-States, >50K
3486,27, Private, HS-grad,9, Married-civ-spouse, Craft-repair, White, Male,40, United-States, <=50K
3487,75,Unknown, 9th,5, Married-civ-spouse,Unknown, Black, Male,, United-States, <=50K
3488,55, Private, HS-grad,9, Divorced, Adm-clerical, White, Female,40, United-States, <=50K
3489,52, Self-emp-not-inc, 7th-8th,4, Married-civ-spouse, Craft-repair, Amer-Indian-Eskimo, Male,40, United-States, <=50K
3490,54, Private, Some-college,10, Divorced, Sales, White, Female,48, United-States, <=50K
3491,36, Private, HS-grad,9, Divorced, Craft-repair, White, Male,48, United-States, <=50K
3492,76,Unknown, Some-college,10, Married-civ-spouse,Unknown, White, Male,, United-States, <=50K
3493,26, Private, HS-grad,9, Never-married, Handlers-cleaners, White, Female,40, United-States, <=50K
3494,18, Private, 11th,7, Never-married, Craft-repair, White, Male,20, United-States, <=50K
3495,38, Private, HS-grad,9, Divorced, Exec-managerial, White, Male,50, United-States, <=50K
3496,50, Private, Bachelors,13, Married-civ-spouse, Transport-moving, White, Male,40, United-States, >50K
3497,19,Unknown, Some-college,10, Never-married,Unknown, White, Female,25, United-States, <=50K
3498,32, Private, Some-college,10, Married-civ-spouse, Exec-managerial, White, Male,60, United-States, >50K
3499,57, Private, Bachelors,13, Married-civ-spouse, Sales, White, Male,40, United-States, >50K
3500,20, Private, HS-grad,9, Never-married, Protective-serv, Black, Male,40, United-States, <=50K
3501,27, Private, Some-college,10, Never-married, Adm-clerical, White, Female,40, United-States, <=50K
3502,31, Self-emp-not-inc, Bachelors,13, Married-spouse-absent, Exec-managerial, White, Male,60, United-States, <=50K
3503,60, Private, 5th-6th,3, Divorced, Machine-op-inspct, White, Female,40, Puerto-Rico, <=50K
3504,52, Private, HS-grad,9, Divorced, Craft-repair, White, Female,50, United-States, <=50K
3505,61, Private, 7th-8th,4, Married-civ-spouse, Transport-moving, White, Male,40, United-States, <=50K
3506,57, Self-emp-not-inc, HS-grad,9, Widowed, Craft-repair, White, Male,55, United-States, >50K
3507,19,Unknown, Some-college,10, Never-married,Unknown, White, Male,40, United-States, <=50K
3508,59, Self-emp-not-inc, Prof-school,15, Married-civ-spouse, Sales, White, Male,25, United-States, <=50K
3509,34, Self-emp-not-inc, HS-grad,9, Never-married, Craft-repair, White, Male,45, United-States, >50K
3510,31, Private, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Asian-Pac-Islander, Male,50, United-States, >50K
3511,42, Private, HS-grad,9, Divorced, Protective-serv, Black, Male,35, United-States, <=50K
3512,70, Private, Some-college,10, Never-married, Adm-clerical, White, Female,, United-States, <=50K
3513,47, Private, Bachelors,13, Married-civ-spouse, Adm-clerical, Asian-Pac-Islander, Male,40,Unknown, >50K
3514,47,Unknown, HS-grad,9, Married-civ-spouse,Unknown, White, Male,40,Unknown, <=50K
3515,29, Private, Some-college,10, Married-civ-spouse, Transport-moving, White, Male,45, United-States, >50K
3516,27, Private, 11th,7, Never-married, Handlers-cleaners, Black, Male,40, United-States, <=50K
3517,25, Private, 12th,8, Married-civ-spouse, Other-service, White, Female,40, United-States, <=50K
3518,51, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, White, Male,60, United-States, >50K
3519,28, Private, HS-grad,9, Never-married, Other-service, Black, Female,40,Unknown, <=50K
3520,35, Private, Bachelors,13, Married-civ-spouse, Craft-repair, White, Male,40, United-States, <=50K
3521,36, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Craft-repair, White, Male,60, United-States, >50K
3522,54,Unknown, Masters,14, Never-married,Unknown, White, Female,40, United-States, <=50K
3523,46, Private, Assoc-voc,11, Married-civ-spouse, Craft-repair, White, Male,40, United-States, <=50K
3524,52, Private, Assoc-voc,11, Separated, Other-service, White, Female,35, United-States, <=50K
3525,65, Private, 7th-8th,4, Married-civ-spouse, Machine-op-inspct, White, Male,40, United-States, <=50K
3526,43, Private, Assoc-voc,11, Divorced, Machine-op-inspct, White, Male,40, United-States, <=50K
3527,41, Local-gov, HS-grad,9, Divorced, Prof-specialty, Asian-Pac-Islander, Female,40, United-States, <=50K
3528,34, Private, Bachelors,13, Never-married, Exec-managerial, White, Female,45, United-States, <=50K
3529,47, Self-emp-not-inc, Bachelors,13, Married-civ-spouse, Exec-managerial, White, Male,30, United-States, <=50K
3530,49, Federal-gov, Masters,14, Never-married, Exec-managerial, White, Male,56, United-States, >50K
3531,21, Private, Some-college,10, Never-married, Other-service, White, Female,25, United-States, <=50K
3532,20, Private, Some-college,10, Never-married, Other-service, White, Female,25, United-States, <=50K
3533,18, Local-gov, 12th,8, Never-married, Protective-serv, White, Male,40, United-States, <=50K
3534,27, Private, Some-college,10, Never-married, Sales, Black, Male,40, United-States, <=50K
3535,34, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Craft-repair, White, Male,50, United-States, <=50K
3536,38, Private, Some-college,10, Divorced, Adm-clerical, White, Female,40, United-States, <=50K
3537,24, Private, HS-grad,9, Never-married, Adm-clerical, White, Male,40, United-States, <=50K
3538,34, Private, Some-college,10, Never-married, Sales, White, Male,65, United-States, <=50K
3539,47, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, White, Male,50, United-States, >50K
3540,27, Federal-gov, HS-grad,9, Separated, Exec-managerial, Black, Female,40, United-States, <=50K
3541,63, Private, Assoc-voc,11, Widowed, Adm-clerical, White, Female,, United-States, <=50K
3542,34, Private, Some-college,10, Married-civ-spouse, Adm-clerical, Black, Male,40, United-States, >50K
3543,25, Private, Some-college,10, Married-spouse-absent, Sales, White, Male,50, United-States, <=50K
3544,54, Private, HS-grad,9, Widowed, Machine-op-inspct, White, Male,40, United-States, <=50K
3545,19,Unknown, Some-college,10, Never-married,Unknown, White, Female,35, United-States, <=50K
3546,35, Private, HS-grad,9, Divorced, Sales, White, Female,50, United-States, <=50K
3547,24, Private, Some-college,10, Married-civ-spouse, Transport-moving, White, Male,70, United-States, >50K
3548,26, Private, Some-college,10, Never-married, Adm-clerical, Asian-Pac-Islander, Female,35, United-States, <=50K
3549,59, Local-gov, Assoc-voc,11, Divorced, Adm-clerical, White, Female,40, United-States, <=50K
3550,43, Private, Doctorate,16, Married-spouse-absent, Prof-specialty, White, Female,40,Unknown, <=50K
3551,20, Private, Some-college,10, Never-married, Other-service, White, Female,40, United-States, <=50K
3552,41, Private, HS-grad,9, Married-civ-spouse, Farming-fishing, White, Male,40, United-States, <=50K
3553,51, Private, Some-college,10, Married-civ-spouse, Sales, White, Male,40, United-States, <=50K
3554,27, Private, HS-grad,9, Never-married, Adm-clerical, Other, Female,40, United-States, <=50K
3555,36, Private, HS-grad,9, Married-civ-spouse, Exec-managerial, White, Male,40, United-States, <=50K
3556,25, Private, Some-college,10, Never-married, Farming-fishing, White, Male,60, United-States, <=50K
3557,55, Private, Bachelors,13, Married-civ-spouse, Sales, White, Male,50, United-States, >50K
3558,22, Local-gov, Some-college,10, Never-married, Prof-specialty, White, Female,21, United-States, <=50K
3559,58, State-gov, Doctorate,16, Married-civ-spouse, Prof-specialty, Asian-Pac-Islander, Male,40, India, <=50K
3560,43, Private, Some-college,10, Married-civ-spouse, Adm-clerical, White, Female,15, United-States, <=50K
3561,39, Private, Assoc-voc,11, Married-civ-spouse, Adm-clerical, White, Female,20, United-States, >50K
3562,40, Private, 9th,5, Never-married, Machine-op-inspct, Black, Female,40, Haiti, <=50K
3563,46, Private, HS-grad,9, Divorced, Exec-managerial, White, Male,45, United-States, <=50K
3564,54, Federal-gov, HS-grad,9, Never-married, Adm-clerical, White, Female,20, United-States, <=50K
3565,19, Private, Some-college,10, Never-married, Sales, Black, Male,30, United-States, <=50K
3566,24, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, White, Male,40, United-States, <=50K
3567,53,Unknown, HS-grad,9, Married-civ-spouse,Unknown, White, Male,40, United-States, <=50K
3568,24, State-gov, Masters,14, Never-married, Prof-specialty, White, Male,13, United-States, <=50K
3569,29, Self-emp-not-inc, HS-grad,9, Never-married, Farming-fishing, White, Male,65, United-States, <=50K
3570,56, Self-emp-inc, Some-college,10, Married-civ-spouse, Exec-managerial, White, Male,50, United-States, >50K
3571,54,Unknown, HS-grad,9, Married-civ-spouse,Unknown, White, Male,40, United-States, >50K
3572,21,Unknown, Some-college,10, Never-married,Unknown, White, Female,30, United-States, <=50K
3573,34, Private, 9th,5, Separated, Craft-repair, White, Male,40,Unknown, <=50K
3574,56, Private, 11th,7, Divorced, Machine-op-inspct, White, Female,40, United-States, <=50K
3575,34, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, White, Male,50, United-States, >50K
3576,19, Private, 10th,6, Never-married, Sales, Black, Female,40, United-States, <=50K
3577,32, Self-emp-inc, HS-grad,9, Married-civ-spouse, Sales, White, Male,65, United-States, >50K
3578,48, Private, HS-grad,9, Divorced, Adm-clerical, White, Female,52, United-States, <=50K
3579,67,Unknown, Masters,14, Married-civ-spouse,Unknown, Black, Male,40, United-States, >50K
3580,47, Private, HS-grad,9, Married-civ-spouse, Transport-moving, White, Male,25, United-States, <=50K
3581,52, Private, HS-grad,9, Married-civ-spouse, Transport-moving, White, Male,60, United-States, >50K
3582,40, Private, 1st-4th,2, Married-spouse-absent, Machine-op-inspct, White, Female,40, Dominican-Republic, <=50K
3583,28, Private, 10th,6, Married-civ-spouse, Craft-repair, White, Male,50, United-States, <=50K
3584,41, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, White, Male,50, United-States, >50K
3585,57, Private, 1st-4th,2, Divorced, Craft-repair, White, Male,40, Portugal, <=50K
3586,51, Private, HS-grad,9, Divorced, Adm-clerical, White, Female,40, United-States, <=50K
3587,26,Unknown, 11th,7, Never-married,Unknown, White, Female,35, Germany, <=50K
3588,36, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, Asian-Pac-Islander, Male,45,Unknown, <=50K
3589,33, Private, Some-college,10, Married-civ-spouse, Exec-managerial, White, Male,50, United-States, >50K
3590,46, Private, Bachelors,13, Married-civ-spouse, Craft-repair, White, Male,45, United-States, >50K
3591,50, Private, HS-grad,9, Divorced, Adm-clerical, Asian-Pac-Islander, Female,40, Philippines, <=50K
3592,33, Private, Some-college,10, Married-spouse-absent, Craft-repair, White, Male,40,Unknown, <=50K
3593,77, Self-emp-not-inc, HS-grad,9, Never-married, Machine-op-inspct, White, Male,20, United-States, <=50K
3594,39, Private, Masters,14, Never-married, Exec-managerial, Black, Male,52, United-States, >50K
3595,67,Unknown, HS-grad,9, Widowed,Unknown, White, Male,, United-States, <=50K
3596,35, Private, Assoc-acdm,12, Divorced, Handlers-cleaners, White, Female,24, United-States, <=50K
3597,23, Private, 10th,6, Never-married, Craft-repair, Black, Female,40, United-States, <=50K
3598,37, Private, Assoc-voc,11, Divorced, Prof-specialty, White, Female,45, United-States, >50K
3599,41, Private, HS-grad,9, Married-civ-spouse, Transport-moving, White, Male,50, United-States, >50K
3600,60, Private, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, White, Male,35, United-States, >50K
3601,32, Private, Bachelors,13, Never-married, Adm-clerical, White, Male,55, United-States, <=50K
3602,56, Federal-gov, HS-grad,9, Married-civ-spouse, Transport-moving, Amer-Indian-Eskimo, Male,40, United-States, <=50K
3603,45, State-gov, Assoc-voc,11, Divorced, Tech-support, White, Female,40, United-States, <=50K
3604,24, Private, HS-grad,9, Divorced, Exec-managerial, White, Female,45, United-States, >50K
3605,18, Private, 10th,6, Never-married, Handlers-cleaners, White, Male,27, United-States, <=50K
3606,31, Private, HS-grad,9, Married-civ-spouse, Other-service, Other, Male,40, United-States, <=50K
3607,21,Unknown, Some-college,10, Never-married,Unknown, White, Male,50, United-States, <=50K
3608,45, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, White, Male,55, United-States, >50K
3609,23, Private, Some-college,10, Never-married, Other-service, White, Female,40, United-States, <=50K
3610,45, State-gov, Some-college,10, Married-civ-spouse, Exec-managerial, White, Male,40, United-States, <=50K
3611,18, Private, 11th,7, Never-married, Sales, Amer-Indian-Eskimo, Female,25, United-States, <=50K
3612,25, Private, HS-grad,9, Married-civ-spouse, Transport-moving, Black, Male,30, United-States, <=50K
3613,31, State-gov, HS-grad,9, Married-civ-spouse, Sales, White, Male,40, United-States, <=50K
3614,19, Private, HS-grad,9, Never-married, Machine-op-inspct, White, Male,45, United-States, <=50K
3615,41, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, White, Male,40, United-States, >50K
3616,74, Private, Prof-school,15, Widowed, Adm-clerical, Black, Female,20, United-States, <=50K
3617,27, Private, 5th-6th,3, Never-married, Transport-moving, White, Male,40, Mexico, <=50K
3618,23, Private, HS-grad,9, Never-married, Adm-clerical, White, Female,40, United-States, <=50K
3619,31, Private, Assoc-voc,11, Married-civ-spouse, Sales, White, Male,40, United-States, >50K
3620,40, Self-emp-inc, HS-grad,9, Married-civ-spouse, Handlers-cleaners, White, Male,40, United-States, <=50K
3621,41, Federal-gov, HS-grad,9, Married-civ-spouse, Transport-moving, White, Male,40, United-States, >50K
3622,25, Private, Masters,14, Never-married, Sales, White, Male,20, United-States, <=50K
3623,42, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Amer-Indian-Eskimo, Male,60, United-States, <=50K
3624,24, Private, Bachelors,13, Never-married, Craft-repair, White, Female,40, United-States, <=50K
3625,42, Private, Assoc-acdm,12, Married-civ-spouse, Craft-repair, White, Male,50, United-States, >50K
3626,45, Self-emp-not-inc, 10th,6, Married-civ-spouse, Craft-repair, White, Male,70, United-States, <=50K
3627,52, Federal-gov, HS-grad,9, Married-civ-spouse, Exec-managerial, White, Male,40, United-States, >50K
3628,34, Private, Assoc-voc,11, Divorced, Craft-repair, White, Male,40, United-States, <=50K
3629,32, Private, HS-grad,9, Never-married, Handlers-cleaners, White, Male,60, United-States, <=50K
3630,54, Private, HS-grad,9, Married-civ-spouse, Craft-repair, White, Male,45, United-States, <=50K
3631,42, Federal-gov, 11th,7, Never-married, Tech-support, White, Male,40, United-States, <=50K
3632,32, Private, Bachelors,13, Married-civ-spouse, Tech-support, White, Male,40, United-States, >50K
3633,40,Unknown, Some-college,10, Married-civ-spouse,Unknown, White, Female,20, United-States, <=50K
3634,55, Self-emp-inc, Bachelors,13, Married-civ-spouse, Sales, White, Male,60, United-States, >50K
3635,66,Unknown, 11th,7, Never-married,Unknown, White, Male,30, United-States, <=50K
3636,52, State-gov, Masters,14, Married-civ-spouse, Prof-specialty, White, Male,40, United-States, <=50K
3637,21, State-gov, Some-college,10, Never-married, Adm-clerical, White, Female,15, United-States, <=50K
3638,33, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, White, Female,40, United-States, >50K
3639,52,Unknown, Assoc-voc,11, Married-civ-spouse,Unknown, White, Male,50, United-States, >50K
3640,28, Private, 5th-6th,3, Never-married, Machine-op-inspct, White, Female,40,Unknown, <=50K
3641,27, Self-emp-not-inc, 11th,7, Married-civ-spouse, Craft-repair, White, Male,40, United-States, <=50K
3642,42, Local-gov, Bachelors,13, Divorced, Prof-specialty, White, Female,50, United-States, <=50K
3643,27, Self-emp-inc, Some-college,10, Never-married, Adm-clerical, White, Female,45, United-States, <=50K
